username,time,tweet
alibanggg,Sun Nov 15 20:54:03 IST 2015,Finally Na-charge ko rin ang phone kong pang-world class 
alibanggg,Sun Nov 15 20:47:49 IST 2015,In parallel universe 🌌
alibanggg,Sun Nov 15 20:45:41 IST 2015,Ohhh love scent 😊💧 
alibanggg,Sun Nov 15 20:44:19 IST 2015,I wonder thinking
alibanggg,Sun Nov 15 20:37:28 IST 2015,RT  God purpose everything
alibanggg,Sun Nov 15 20:37:01 IST 2015,RT  After long day I isthank Lord mighty save Good night everyone 👋🏻🤓
alibanggg,Sun Nov 15 20:35:04 IST 2015,Blackout pa more 🌆
alibanggg,Sun Nov 15 14:25:56 IST 2015,RT  You wrong thing right girl
alibanggg,Sun Nov 15 14:24:59 IST 2015,RT manuel retweet retweet retweet ctto 
alibanggg,Sun Nov 15 11:01:18 IST 2015,God PrayForWorld
alibanggg,Sun Nov 15 11:00:17 IST 2015,PrayForWorld
alibanggg,Sun Nov 15 10:41:47 IST 2015,RT  SpursWin 
alibanggg,Sat Nov 14 18:07:36 IST 2015,3 years na iba parin talaga pag nasa Canossa ka vscocam vscofeature vscoph 
alibanggg,Sat Nov 14 12:11:24 IST 2015,RT  NGAYON BIRYHDAY NI LOLA NIDORABUKAS BIRTHDAY NI LOLA TINIDORALUNES BIRTHDAY NI LOLA TIDORALONG CELEBRATION TO…
alibanggg,Sat Nov 14 12:10:42 IST 2015,RT  ANO MAN ANG KAGULUHAN DAPAT MATUTO TAYONG MAGMAHALAN HINDI LANG BIRTHDAY O PASKO DAPAT ARAW-ARAWALDUBHappyBdayLOLA
alibanggg,Sat Nov 14 12:10:16 IST 2015,RT  wag nyong palampasin ang pagkakataon Wag mahiyang magsabi ng aldub maalden kita I love ---ALDUBHappyBday…
alibanggg,Sat Nov 14 12:09:48 IST 2015,RT  Ang kabutihan ng tao ay nagbubunga ng kabutihan - Lola BabahBibigyan na ng palugit ni Lola Babah si Lola NidoraALDU…
alibanggg,Sat Nov 14 12:07:28 IST 2015,Abangan ko ang statement ni NEWSPAPER mamaya ALDUBHappyBdayLOLA
alibanggg,Sat Nov 14 12:06:32 IST 2015,RT OFC This Paper dance game KILIG PA MORE Overload ALDUBHappyBdayLOLA 
alibanggg,Sat Nov 14 12:05:16 IST 2015,RT Canada The way spinned around relationship goals  ALDUBHappyBdayLOLA 
alibanggg,Sat Nov 14 12:04:34 IST 2015, dapat kase binuhat niya si baste hahaha
alibanggg,Sat Nov 14 11:49:18 IST 2015,Unang maoout siguro si baste ryzza hahaha ALDUBHappyBdayLOLA
alibanggg,Sat Nov 14 11:48:11 IST 2015,Baste ang cute mo hahaha sira agad newspaper ALDUBHappyBdayLOLA
alibanggg,Sat Nov 14 11:43:18 IST 2015,Utas na naman dito hahaha ALDUBHappyBdayLOLA
alibanggg,Sat Nov 14 11:09:16 IST 2015,RT  Thank wonderful WOW gave beginning ALDUB YOU Po ALDUBHappyBdayLOLA 
alibanggg,Sat Nov 14 10:59:11 IST 2015,Di na lang nila ipagdasal yung talagang taga-paris 😲 
alibanggg,Sat Nov 14 07:27:13 IST 2015,RT  Lets PrayForParis 🙏🏻
alibanggg,Sat Nov 14 07:26:51 IST 2015,RT  What sad news wake up PrayForParis 🇫🇷
