username,time,tweet
WeLoveDowntown,Fri May 08 03:10:19 IST 2015, Thanks  foxgirl follow
WeLoveDowntown,Fri May 08 03:09:48 IST 2015, Thanks TMobile follow over Durham NC
WeLoveDowntown,Fri May 08 03:09:15 IST 2015, Thanks singer ongwriter follow Quai
WeLoveDowntown,Fri May 08 03:07:52 IST 2015, Thanks joining Alvin Raleigh NorthCarolina
WeLoveDowntown,Fri May 08 03:07:30 IST 2015, Thanks financial follow Brian Cary NC
WeLoveDowntown,Thu May 07 09:53:11 IST 2015,1980 Thanks following Jeffrey
WeLoveDowntown,Thu May 07 09:52:52 IST 2015, Thanks follow Clarence
WeLoveDowntown,Thu May 07 04:36:44 IST 2015, Thanks following
WeLoveDowntown,Thu May 07 04:36:01 IST 2015, Thanks follow Robin
WeLoveDowntown,Thu May 07 04:35:39 IST 2015, Thanks fantastic fail follow entrepreneurial startup downtown Raleigh NorthCarolina
WeLoveDowntown,Thu May 07 04:34:40 IST 2015, Thanks follow Chris
WeLoveDowntown,Thu May 07 04:34:27 IST 2015,Comedy Thanks comedy follow Raleigh Durham Triangle NorthCarolina
WeLoveDowntown,Thu May 07 04:33:48 IST 2015, We indeed
WeLoveDowntown,Thu May 07 00:56:44 IST 2015, Thanks following Shahi
WeLoveDowntown,Thu May 07 00:56:32 IST 2015, Thanks downtown Raleigh cafe follow
WeLoveDowntown,Thu May 07 00:56:12 IST 2015, Thanks follow
WeLoveDowntown,Thu May 07 00:56:03 IST 2015, Thanks bizdev follow Rich Used freelance BtB way back day Say hello Geoff
WeLoveDowntown,Thu May 07 00:55:01 IST 2015, Thanks following Beth
WeLoveDowntown,Wed May 06 22:34:26 IST 2015, Thanks follow Beth
WeLoveDowntown,Wed May 06 22:33:51 IST 2015,Rock Thanks following
WeLoveDowntown,Wed May 06 22:33:38 IST 2015, Thanks follow Cody
WeLoveDowntown,Wed May 06 22:33:22 IST 2015, Thanks frozenyogurt follow Raleigh NorthCarolina
WeLoveDowntown,Wed May 06 22:32:16 IST 2015,DiGiacomo Thanks creativedesigner visualcommunicator sciencelover archaeology astronomy history mythology follow Mark
WeLoveDowntown,Wed May 06 21:11:20 IST 2015, Thanks yachting follow Beaufort NCCoast NorthCarolina
WeLoveDowntown,Wed May 06 21:10:23 IST 2015, Thanks follow
WeLoveDowntown,Wed May 06 21:10:12 IST 2015, So many small cemeteries out esp rural areas
WeLoveDowntown,Wed May 06 21:09:39 IST 2015, Have sent info  Theyre always looking new marker info people researching past
WeLoveDowntown,Wed May 06 21:08:22 IST 2015,9097k Thanks follow Kundan
WeLoveDowntown,Wed May 06 21:08:07 IST 2015, Thanks joining Shonna RebusWorks local downtown Raleigh NorthCarolina
WeLoveDowntown,Wed May 06 21:06:55 IST 2015, Thanks marketing husband dad triathlete musicia follow Raleigh NorthCarolina
WeLoveDowntown,Wed May 06 20:55:58 IST 2015, Thanks interiodesign gifts homefurnishings follow Lisa Cary NorthCarolina
WeLoveDowntown,Wed May 06 20:52:35 IST 2015, Thanks homebuying follow Raleigh Durham NorthCarolina
WeLoveDowntown,Wed May 06 20:52:06 IST 2015,buckettt Thanks coming along ride Nicole
WeLoveDowntown,Wed May 06 20:51:50 IST 2015, Thanks joining Mary
WeLoveDowntown,Wed May 06 20:51:34 IST 2015,75fio Thanks commercial comfort follow
WeLoveDowntown,Wed May 06 20:51:13 IST 2015, Thanks follow Kathyann
WeLoveDowntown,Wed May 06 20:48:57 IST 2015, Thanks automotive follow
WeLoveDowntown,Wed May 06 16:31:23 IST 2015, Thanks follow Ashish
WeLoveDowntown,Wed May 06 08:45:26 IST 2015, Happy birthday old man May 5th   
WeLoveDowntown,Wed May 06 08:44:44 IST 2015, Thanks attorney follow Amalie Headstone hunter Tell more one please
WeLoveDowntown,Wed May 06 08:43:59 IST 2015, Thanks following Kimberly
WeLoveDowntown,Wed May 06 08:43:41 IST 2015, Thanks 49er follow
WeLoveDowntown,Wed May 06 08:39:38 IST 2015, Thanks follow Tonda
WeLoveDowntown,Wed May 06 08:38:04 IST 2015, Thanks diggitydog follow Diego Our office mascot Truman hello 
WeLoveDowntown,Wed May 06 08:34:40 IST 2015, Thanks following Anne NorthCarolina
WeLoveDowntown,Wed May 06 08:07:04 IST 2015, Thanks follow Jeffrey
WeLoveDowntown,Wed May 06 08:06:53 IST 2015, Thanks landscaping follow
WeLoveDowntown,Wed May 06 08:06:39 IST 2015, Thanks politico attorney writer socialmedia optimistic cigaraficionado follow Brent Raleigh NorthCarolina
WeLoveDowntown,Wed May 06 00:59:38 IST 2015, Thanks HVAC follow Raleigh NorthCarolina
WeLoveDowntown,Wed May 06 00:59:18 IST 2015, Thanks following
