username,time,tweet
chizkings,Fri Jun 12 18:23:23 IST 2015,It fake people/pretenders call real peoples word Fellas lets real ourselvesBe That helps alot
chizkings,Fri Jun 12 17:35:44 IST 2015,Number crunching past day - 1 new unfollower Stats via 
chizkings,Fri Jun 12 04:36:38 IST 2015,I hope ezekwesiliobi wont cry cabinet appiontmebt skip herCoz mehn knock downIt crazy know
chizkings,Thu Jun 11 18:28:35 IST 2015,RT  If through broken heart God bring His purposes pass world thank Him breaking heart
chizkings,Thu Jun 11 18:21:03 IST 2015,RT  Dont stress Do best Forget rest
chizkings,Thu Jun 11 18:19:33 IST 2015,RT  Admit Youre waiting something wont happen
chizkings,Thu Jun 11 18:08:02 IST 2015,RT  Cant afford Microsoft Word Get open office same thing except free more features
chizkings,Thu Jun 11 17:35:44 IST 2015,How many followers everyday I 1 last day Growing daily 
chizkings,Thu Jun 11 03:35:16 IST 2015,RT  allowed call myself ugly allowed agree
chizkings,Wed Jun 10 17:35:44 IST 2015,I gained 1 follower last day You Know stats grow 
chizkings,Wed Jun 10 16:39:14 IST 2015, go app development
chizkings,Wed Jun 10 04:21:03 IST 2015,RT  Academics deceptive people whose goal brainwash students educate young people
chizkings,Tue Jun 09 17:35:44 IST 2015,Wondering grow twitter I gained 1 follower past day This app 
chizkings,Tue Jun 09 11:37:15 IST 2015,RT  Without DreamsWe reach nothingWithout LoveWe feel nothingWithout GodWe nothing
chizkings,Tue Jun 09 05:12:03 IST 2015, designed app
chizkings,Mon Jun 08 05:13:27 IST 2015,yes right 
chizkings,Sun Jun 07 06:30:38 IST 2015,CyonHCCC Gwarimpa Guabe district tour  via Emmyoung  
chizkings,Sun Jun 07 06:27:16 IST 2015,ask knows bout village  
chizkings,Sat Jun 06 17:35:43 IST 2015,Number crunching past day - 1 new unfollower Stats via 
chizkings,Fri Jun 05 17:35:43 IST 2015,Stats day arrived 1 new unfollower Stats via 
chizkings,Fri Jun 05 15:55:40 IST 2015,RT  Beautiful words used justify horrible means Know listen those speak
chizkings,Thu Jun 04 17:35:42 IST 2015,Number crunching past day - 2 new followers 2 unfollowers Stats via 
chizkings,Wed Jun 03 23:19:50 IST 2015,RT Truths Do lose inward peace anything whatsoever even whole world seems upset —  Saint Francis De Sales
chizkings,Wed Jun 03 17:36:43 IST 2015,Number crunching past day - 1 new unfollower Stats via 
chizkings,Wed Jun 03 01:45:30 IST 2015,RT  Youll end up real disappointed think people Not everyone same heart y…
chizkings,Tue Jun 02 17:35:42 IST 2015,3 tweeps followed thank nobody unfollowed past day Thank 
chizkings,Tue Jun 02 04:49:21 IST 2015,RT  Four ways tie necktie 
chizkings,Tue Jun 02 04:23:10 IST 2015,Yea mind game 
chizkings,Tue Jun 02 02:12:00 IST 2015,Na e 
chizkings,Mon Jun 01 17:35:41 IST 2015,Follower -1 Unfollowers - 0 I didnt know I awesome Get daily stats via 
chizkings,Mon Jun 01 15:59:57 IST 2015,RT  Life better youre laughing
chizkings,Mon Jun 01 15:57:19 IST 2015,  week On implore Abujayouths attend programHolycrosscatholicchurchgwarimpa FCTAbj 
chizkings,Mon Jun 01 15:22:01 IST 2015,Im sending money abroad  No hidden fees much easier Try free 
chizkings,Mon Jun 01 14:16:47 IST 2015,Yea Always feelingBut scared interpretation 
chizkings,Mon Jun 01 14:14:32 IST 2015,Fellas please subscribe share itispossibble ft Samsong 
chizkings,Mon Jun 01 01:56:30 IST 2015, love traveling left Lagos 600per litre gwarimpa NNPCHope prefer abj✌👊👍
chizkings,Mon Jun 01 01:49:40 IST 2015,Buhari1 hear icecream freak Haba How didnt add weight
chizkings,Sun May 31 23:41:17 IST 2015,Omo ask oo 
chizkings,Sun May 31 23:26:14 IST 2015,Im ugly sense humor sarcasm kinda give balance
chizkings,Sun May 31 23:19:30 IST 2015, metcheewwe
chizkings,Sun May 31 19:34:30 IST 2015,No red rush nah black rushMtccheeeeeeeeewwwwww 
chizkings,Sun May 31 19:20:42 IST 2015,You heard  
chizkings,Sun May 31 19:19:47 IST 2015,RT  Defeat enemies violence success
chizkings,Sun May 31 19:19:05 IST 2015,Hope new govt     wld support education almajiri up north Coz much needed Education help
chizkings,Sun May 31 01:31:56 IST 2015, guy new twitter holy twitter dude HuhGet followers
chizkings,Sat May 30 17:35:42 IST 2015,1 new tweep followed last day I find relevant people follow CopyFollowers feature 
chizkings,Sat May 30 03:32:56 IST 2015, wad up man
chizkings,Fri May 29 23:18:36 IST 2015,RT  Consuming large amounts sugar overeating sleeping enough smoking brain damaging habits
chizkings,Fri May 29 03:12:20 IST 2015, oooooGood
chizkings,Thu May 28 20:44:18 IST 2015,  welcome board
