username,time,tweet
s_allee,Tue Jan 12 09:59:36 IST 2016,  - sequel Joe volcano Cuz sequel everything  everything awesome
s_allee,Tue Jan 12 09:56:34 IST 2016, I think  movie366 leap year Keep up work What task
s_allee,Mon Jan 11 18:10:32 IST 2016,No matter age Or done God salvation plan believeinhim
s_allee,Mon Jan 11 10:08:12 IST 2016,Christianity move theoretical Sunday school lessons hardcore life-giving reality gospelize
s_allee,Mon Jan 11 07:07:09 IST 2016,dshaed lol
s_allee,Mon Jan 11 03:18:46 IST 2016,dshaed dude follow I send ya message
s_allee,Sun Jan 10 07:34:26 IST 2016,No matter time day coffee 
s_allee,Sat Jan 09 06:00:48 IST 2016, college simply become another High school
s_allee,Sat Jan 09 05:59:53 IST 2016, Who pay free college
s_allee,Sat Jan 09 05:47:28 IST 2016,The Gospel fundamentally news advice What kind news Good -transformational Discipleship
s_allee,Fri Jan 08 21:53:30 IST 2016,Spiritual gifts advance Gospel Christ encourage each
s_allee,Fri Jan 08 19:54:20 IST 2016, cool
s_allee,Fri Jan 08 12:11:06 IST 2016, good It looks intense
s_allee,Fri Jan 08 07:23:29 IST 2016,A boy legos 
s_allee,Wed Jan 06 10:51:15 IST 2016, huge Most Mels stadiums seat roughly 20k
s_allee,Wed Jan 06 10:48:53 IST 2016, minor team affiliated Chicago Fire thats enough
s_allee,Wed Jan 06 10:46:58 IST 2016, dude cool I think mls team great
s_allee,Tue Jan 05 22:28:10 IST 2016,We slaves something What controlling What doing control Now change
s_allee,Tue Jan 05 02:45:32 IST 2016, sure
s_allee,Mon Jan 04 09:19:15 IST 2016,dshaed heck yes Would love hear whats going
s_allee,Mon Jan 04 03:07:48 IST 2016,dshaed dude I hear rumors area Is truth
s_allee,Mon Jan 04 02:58:30 IST 2016,Ministers Your role place people pathway Gods transforming power -transformational discipleship
s_allee,Mon Jan 04 01:34:21 IST 2016,Being single curse
s_allee,Sun Jan 03 20:01:19 IST 2016, give heaven today
s_allee,Sun Jan 03 10:33:04 IST 2016,  He Is Love shows love Plus Joesph Solomon
s_allee,Sun Jan 03 10:25:24 IST 2016, dude broke pelvis
s_allee,Fri Jan 01 13:06:59 IST 2016,The end me/Jesus Gospelize 2 books tend read finish Written    
s_allee,Fri Jan 01 09:54:53 IST 2016,The new year brings new things What change Its worth staying stagnant smells NewYearsEve
s_allee,Fri Jan 01 09:53:51 IST 2016,The new year brings new things What change Its worth staying stagnant smells
s_allee,Fri Jan 01 07:25:47 IST 2016, thanks follow You alright book Have great new year
s_allee,Wed Dec 30 07:48:50 IST 2015,coffee comicbooks warm Mario sweater 
s_allee,Tue Dec 29 04:52:11 IST 2015, Walmart probably take back Theyd put gift card
s_allee,Tue Dec 29 04:45:35 IST 2015,When rains 3 days become thankful McDonald play places dadwith2children
s_allee,Sun Dec 27 22:54:34 IST 2015,It doesnt matter 15 106 yrs old God still use -Fred
s_allee,Sat Dec 26 21:03:00 IST 2015,150 gas 
s_allee,Sat Dec 26 09:38:49 IST 2015,Dress yourself humility toward fellow man
s_allee,Wed Dec 23 10:21:27 IST 2015, good Rose Mary cloony great job Fred great
s_allee,Tue Dec 22 22:03:24 IST 2015,How live matters How act matters How people perceive matters
s_allee,Fri Dec 18 22:47:59 IST 2015,Talk cheap Real faith real transformation accompanied real action -Transformational Discipleship
s_allee,Fri Dec 18 22:46:56 IST 2015,Talk cheap Real faith real transformation accompanied real action
s_allee,Fri Dec 18 02:26:25 IST 2015,Is anything valuable actually give everything up Christ
s_allee,Wed Dec 16 07:50:55 IST 2015,“He worked really hard Grandpa”“So washing machines” 😆christmasvacation
s_allee,Tue Dec 15 22:33:08 IST 2015,Doing right thing wrong motivation still sin
s_allee,Tue Dec 15 22:21:48 IST 2015,We severely discount seriousness sin describe sin mistake -transformational discipleship
s_allee,Mon Dec 14 22:56:51 IST 2015,Do practice truth If ya dont dark The answer question Jesus Christ Look life see truth
s_allee,Sat Dec 12 20:15:03 IST 2015,If profess Christ leader life serve others love cuz He shed blood died
s_allee,Thu Dec 10 22:22:17 IST 2015,Be watchful steadfast thankful prayers
s_allee,Wed Dec 09 22:32:13 IST 2015,Discipleship apart Jesus many things transformational -Geiger
s_allee,Wed Dec 09 22:29:05 IST 2015,Discipleship part Jesus many things transformational -Geiger
s_allee,Wed Dec 09 20:10:49 IST 2015,Seek Christ Set mind ways Put love -Colossians 31-17 readit
