username,time,tweet
AllanJGreen,Sun Jan 03 20:26:57 IST 2016,  WoW thats one days subscription EU  overgenerous 
AllanJGreen,Sun Jan 03 20:10:51 IST 2016, great time Nuge deserves break 
AllanJGreen,Sat Jan 02 05:04:55 IST 2016,RT  WHO YOUR team RT Fernando Forestieri FAV Henri Lansbury 
AllanJGreen,Fri Jan 01 17:28:16 IST 2016, Happy New Year Cristhian  I hope brings want 
AllanJGreen,Fri Jan 01 17:14:45 IST 2016,RPU Amen
AllanJGreen,Fri Jan 01 06:27:09 IST 2016, C nn folks   
AllanJGreen,Fri Jan 01 06:18:38 IST 2016, fun Carlos shine th   
AllanJGreen,Fri Jan 01 06:16:17 IST 2016, C hope injury isnt bad 
AllanJGreen,Wed Dec 30 17:25:54 IST 2015, Id very surprised wasnt hard fought match  With squads both form corker 
AllanJGreen,Wed Dec 30 00:04:54 IST 2015, This true Cameron Flood defenses adequate  now tell bridge re-erect itself instant
AllanJGreen,Tue Dec 29 03:10:19 IST 2015,  very best Ali thoughts
AllanJGreen,Tue Dec 29 01:36:17 IST 2015,  He saying boro
AllanJGreen,Tue Dec 29 01:32:12 IST 2015, Well done Dimster rest lads 
AllanJGreen,Tue Dec 29 00:44:52 IST 2015,What match boro owned 1st half swfc owned 2nd great match  great defending boro 2nd MOTM Ayala hardest match far imho
AllanJGreen,Mon Dec 28 18:14:52 IST 2015, He hates Boro fans opportunity wind up
AllanJGreen,Mon Dec 28 01:18:49 IST 2015, The man delusional 
AllanJGreen,Sun Dec 27 14:46:52 IST 2015,RPU Where updates road travel Wakefield area please
AllanJGreen,Sat Dec 26 18:20:02 IST 2015,SWFC99 yes
AllanJGreen,Sat Dec 26 14:04:25 IST 2015,boro 
AllanJGreen,Sat Dec 26 03:06:53 IST 2015,RT  Muslim gives Christmas presents homeless people heart-warming video  
AllanJGreen,Sat Dec 26 02:31:46 IST 2015, If  more people world fantastic
AllanJGreen,Sat Dec 26 00:31:27 IST 2015,  Merry CHRISTmas 
AllanJGreen,Sat Dec 26 00:15:46 IST 2015,  Have good time Bruno 
AllanJGreen,Fri Dec 25 19:34:51 IST 2015, Cant beat Harry style
AllanJGreen,Fri Dec 25 19:29:32 IST 2015, Lynx  new Old Spice Go retro Old Spice
AllanJGreen,Fri Dec 25 19:11:21 IST 2015, Ouch Jack shot rusty bullet lol
AllanJGreen,Fri Dec 25 15:59:51 IST 2015, Have great time Floor 
AllanJGreen,Fri Dec 25 15:37:26 IST 2015,Top Tree  
AllanJGreen,Fri Dec 25 06:03:27 IST 2015,Wishes peaceful happy Christmas 
AllanJGreen,Fri Dec 25 01:52:17 IST 2015,grulla5 Happy Christmas Fernando 
AllanJGreen,Fri Dec 25 01:50:30 IST 2015, Happy Christmas Dimi 
AllanJGreen,Fri Dec 25 01:32:21 IST 2015, Happy Christmas Carlos 
AllanJGreen,Thu Dec 24 23:05:15 IST 2015, A very Merry Christmas family Tarja 
AllanJGreen,Mon Dec 21 14:08:58 IST 2015, Theyre ones flying today Man Utd squad fly Tenerife hearing cant beat Canaries time year
AllanJGreen,Mon Dec 21 04:27:43 IST 2015,RT  RT VardyLIKE Chicharito 
AllanJGreen,Sun Dec 20 03:05:09 IST 2015, Our thoughts  Josh stay strong
AllanJGreen,Sun Dec 20 01:11:11 IST 2015,Ok today lost unbeaten 21 games achievement proud I salute  BHAFC
AllanJGreen,Sun Dec 20 00:18:49 IST 2015,Snakes intelligent creatures appears learn play football very short space time cfc
AllanJGreen,Sat Dec 19 20:31:14 IST 2015,  wish 3 times wishes left 
AllanJGreen,Sat Dec 19 20:28:58 IST 2015, Dont hate happens  Lmao
AllanJGreen,Fri Dec 18 17:04:18 IST 2015,VGibson  Joseph pantoland Oh youre lol
AllanJGreen,Fri Dec 18 16:20:32 IST 2015,RT  José Mourinho took one last photo players before left This touching 
AllanJGreen,Fri Dec 18 16:07:17 IST 2015,If Chelsea board thinks Manager losing dressing room bad Dressing room losing fans CFC
AllanJGreen,Fri Dec 18 04:57:31 IST 2015,RT  RT support death penalty Murder  terrorist acts carry death penalty 
AllanJGreen,Fri Dec 18 00:32:34 IST 2015, Top Tip new manager Have security staff check players knives before training sessions  wouldnt want backstab  CFC
AllanJGreen,Thu Dec 17 22:57:54 IST 2015,  Just hope Chelsea rid Dressing room snakes caused happen
AllanJGreen,Thu Dec 17 22:18:50 IST 2015, Im Boro fan mind board lost best manager world Some players need kicking out
AllanJGreen,Thu Dec 17 19:02:20 IST 2015, Safe speedy recovery Chris Watched match last night looked nasty
AllanJGreen,Thu Dec 17 17:56:33 IST 2015,AskAK happy number shots attempted opponents third
AllanJGreen,Thu Dec 17 04:26:23 IST 2015,RT  Who win championship season If think someone tweet BHAFC HCFC MFC DCFC
