username,time,tweet
EricBartel,Thu Feb 25 20:29:34 IST 2016,Listen up boys Its finally day youve waiting Today max out bench FunniestDayEveryOffseason
EricBartel,Thu Feb 25 08:16:28 IST 2016,RT  For man lied face  shook hand I another man behind scenes lending helping hand Good m…
EricBartel,Thu Feb 25 08:11:21 IST 2016, 👀 
EricBartel,Thu Feb 25 04:51:14 IST 2016, H/T  Good job You spelled ERIC correctly Mike
EricBartel,Thu Feb 25 04:44:36 IST 2016,Saw Jerry Rice practice 1996 After EACH CATCH ran way endzone Alltime TD leader reason 
EricBartel,Thu Feb 25 04:39:29 IST 2016, silly Aggie Its spelled reply 👍🏼GigEm
EricBartel,Thu Feb 25 04:36:39 IST 2016,RT  You never successful love The greater giving greater love teamworkisa…
EricBartel,Wed Feb 24 21:00:06 IST 2016,RT  If faint day adversity Your strength small Proverbs 2410
EricBartel,Wed Feb 24 19:10:53 IST 2016,A goal written down dream So plan work work plan 
EricBartel,Wed Feb 24 00:55:03 IST 2016,RT  Retirement something old people It’s something intentional people People focus know …
EricBartel,Wed Feb 24 00:27:48 IST 2016,RT Sims TPW 
EricBartel,Tue Feb 23 20:16:09 IST 2016, KISSNoThesis
EricBartel,Tue Feb 23 20:14:35 IST 2016,When people complain stock market returns past 12 months ask real estate prices diversify 
EricBartel,Tue Feb 23 19:53:47 IST 2016,Best part tax season Seeing folks side road dressed Statue Liberty spinning sign Respect work ethic
EricBartel,Tue Feb 23 19:49:12 IST 2016,A 6000 tax refund means sent IRS 500/m muchJust divide refund amount 12 Better use monthly budget
EricBartel,Tue Feb 23 19:45:43 IST 2016,My tax season pet peeve excitement over refundMy goal breakeven IRS year 0 refund 
EricBartel,Tue Feb 23 19:15:22 IST 2016,RT  Dont coach preaches core values I I doKids see right through façade
EricBartel,Tue Feb 23 18:34:22 IST 2016,Most thankful having parents never embarrassed Never argued/complained coaches refs parents rare
EricBartel,Tue Feb 23 18:28:10 IST 2016,Thankful stepmom drove  brothers practices  games growing up She drove Ford Aerostar ground selfless
EricBartel,Tue Feb 23 18:23:30 IST 2016,Thankful dad encouraged play multiple sports growing up 🏈 Fall🏀 Winter⛳️ Spring⚾️ Summer🏃🏼💨daily  
EricBartel,Tue Feb 23 06:10:49 IST 2016,RT  Gratitude highly attractive Entitlement bone ugly arrogant Make right choice
EricBartel,Tue Feb 23 06:08:52 IST 2016,RT  1800 Mexican troops185 Texians13Days GloryRememberTheAlamo here beginning tomorrow morning 
EricBartel,Tue Feb 23 03:35:16 IST 2016,RT  The myth social media free  costs nothing The truth costs resource cant earn…
EricBartel,Mon Feb 22 06:37:10 IST 2016,76ers won 8 games season Ive seen tonight rising star Okafor Dude hoop
EricBartel,Mon Feb 22 05:41:39 IST 2016,To listSuite NBA game✔️ 
EricBartel,Sun Feb 21 10:39:19 IST 2016,RT  Cool floor slap bruh 
EricBartel,Sun Feb 21 04:16:24 IST 2016,A Texas road trip great without stop Buc-ees Their root beer 2nd none 
EricBartel,Sat Feb 20 18:54:18 IST 2016,RT  Coaches public  media engaged professionFor team’s sake ask yourself day celebrit…
EricBartel,Sat Feb 20 11:40:52 IST 2016,Big dummy threw fastball 2-0 pitch  Hobbs turned BobbySavoyPickedOutAWinnerLightsOutKnightsWin 
EricBartel,Sat Feb 20 11:38:28 IST 2016,Pittsburgh manager made mistake bringing lefty face Hobbs w/ runners 1st  3rd Shouldve walked 
EricBartel,Sat Feb 20 11:23:42 IST 2016,College baseball season started today  won extra innings  THE NATURAL tv👍🏼👍🏼RoyHobbsTheBestThereEverWas
EricBartel,Sat Feb 20 09:02:45 IST 2016,El Tiempo Cantina Washington St Houston 👍🏽👍🏽Tex-mex food Their sopapillas bigger cantaloupe 😳 
EricBartel,Sat Feb 20 07:10:32 IST 2016,RT McGuire50 Great hire UT  
EricBartel,Sat Feb 20 06:59:07 IST 2016,YESSIR This video goes out everyone thats paid Sallie Mae StudentLoans 
EricBartel,Sat Feb 20 06:32:30 IST 2016,This goes out homies getting killed NFL mock drafts February  
EricBartel,Sat Feb 20 05:59:08 IST 2016,RT  Education  high income equal financial independence Need planning   sacrifice millionairenextdoor
EricBartel,Sat Feb 20 05:55:22 IST 2016,RT  Wealthy Want happy children Minimize discussions re peoples money including yours millionairenextdoor
EricBartel,Sat Feb 20 03:11:55 IST 2016,Impossible listen TNT AC/DC Friday driving Houston  feel good weekendTheManIsBackInTown
EricBartel,Fri Feb 19 23:44:13 IST 2016, 
EricBartel,Fri Feb 19 11:09:56 IST 2016,RT  “Politics art looking trouble finding everywhere diagnosing incorrectly  applying wrong remedie…
