username,time,tweet
smstrube3,Fri Feb 26 18:51:19 IST 2016,I really impressed car behind beat red light  roadrage dontmess 🚗🚕🚙
smstrube3,Fri Feb 26 08:25:56 IST 2016,My heart goes out bestie  loveyou nomoredots
smstrube3,Sat Feb 20 07:24:21 IST 2016,Why shows end death I cant handle anymore deaths emotional Netflix
smstrube3,Thu Feb 18 01:45:10 IST 2016,Windows down music up 🙌🏻
smstrube3,Wed Feb 17 20:24:58 IST 2016,RT  Humans knack choosing precisely things worst — JK Rowling
smstrube3,Mon Feb 15 07:42:41 IST 2016,RT  
smstrube3,Mon Feb 15 07:36:36 IST 2016,My valentine returned 😍😍 AMC
smstrube3,Sat Feb 13 22:24:10 IST 2016,RT  For real 
smstrube3,Sat Feb 13 02:15:36 IST 2016,RT  Rules life 
smstrube3,Fri Feb 12 09:49:36 IST 2016,RT  Grease 1978 
smstrube3,Fri Feb 12 09:37:14 IST 2016,RT  Adam Levine  tattoo appreciation 😍😍 
smstrube3,Thu Feb 11 09:12:48 IST 2016,GlitterEGarnos  
smstrube3,Thu Feb 11 09:12:38 IST 2016,regandi32  
smstrube3,Tue Feb 09 09:13:31 IST 2016,RT  I need one those Kim Kardashian jobs pay exist
smstrube3,Tue Feb 09 08:36:44 IST 2016,Spotted Flames pain
smstrube3,Mon Feb 08 07:52:26 IST 2016,RT  If youre sad remember earth 4 billion years old managed exist same time Beyoncé
smstrube3,Mon Feb 08 07:46:21 IST 2016,RT  Beyoncé👑 
smstrube3,Mon Feb 08 07:13:36 IST 2016,Coldplay tunes Bruno moves And Queen B doin thang Epic halftime show 🙌🏻 superbowl50
smstrube3,Sun Feb 07 11:42:05 IST 2016,RT  When person laughs much even stupid things person sad deep inside When person sleeps lot pe…
smstrube3,Sun Feb 07 09:15:07 IST 2016,RT  What feel 
smstrube3,Sat Feb 06 22:08:47 IST 2016,Justin Timberlake always sing straight heart 😍😍 JT singstomysoul
smstrube3,Mon Feb 01 08:56:58 IST 2016,Tell itstud 💁🏻
smstrube3,Mon Feb 01 08:01:18 IST 2016,ecrotty14 cant nice things 😂😂😂
smstrube3,Sun Jan 31 10:09:49 IST 2016,RT  Too much trust sometimes kills 
smstrube3,Sun Jan 31 10:08:50 IST 2016,RT DMITCH Deep conversations right person always plus
smstrube3,Sat Jan 30 07:56:28 IST 2016,Netflix lets escape real world
smstrube3,Wed Jan 27 09:35:46 IST 2016,That moment Tuesday feels Friday remember tomorrows Wednesday And work weekend 🙄
smstrube3,Wed Jan 27 07:06:03 IST 2016,These stars though 😍
smstrube3,Tue Jan 26 10:47:42 IST 2016,😞😠😔☹️😣😖😫😩😤😰😢😥😓😭😵🤐🤕😴💔
smstrube3,Sat Jan 23 09:42:29 IST 2016,  
smstrube3,Fri Jan 22 20:06:45 IST 2016,I see  tonight I happier
smstrube3,Fri Jan 22 08:55:33 IST 2016,
smstrube3,Wed Jan 20 19:01:45 IST 2016,Breaking nail always ruin day 💅🏼 firstworldproblems
smstrube3,Wed Jan 20 05:43:00 IST 2016,My favorite kind day  dressup 💁🏻 
smstrube3,Tue Jan 19 11:00:14 IST 2016,  
smstrube3,Tue Jan 19 10:09:56 IST 2016,RT  You strong long before break 🎤 ClayWalker
smstrube3,Tue Jan 19 07:24:43 IST 2016,Another rejection
smstrube3,Tue Jan 19 02:36:43 IST 2016,Ive many compliments 10 dress today Props  helping plan outfit morning 💁🏻🙌🏻
smstrube3,Mon Jan 18 19:34:09 IST 2016,  
smstrube3,Mon Jan 18 03:54:53 IST 2016,  
smstrube3,Sun Jan 17 05:21:19 IST 2016,Torn
smstrube3,Fri Jan 15 09:54:45 IST 2016,That moment feel entire world crashing around
smstrube3,Thu Jan 14 06:53:34 IST 2016,I keep telling myself Im going clean laundry Im oh look Netflix 🙈
smstrube3,Thu Jan 14 06:42:43 IST 2016,  
smstrube3,Thu Jan 14 06:41:46 IST 2016,RT  She loved loved wasnt simple
smstrube3,Thu Jan 14 06:38:57 IST 2016, 😍 
smstrube3,Wed Jan 13 08:48:57 IST 2016,I best day turn crap instant 🙄
smstrube3,Sun Jan 10 23:32:17 IST 2016,  
smstrube3,Sun Jan 10 04:50:06 IST 2016, I always lol
