username,time,tweet
stcl4ir,Tue Mar 01 05:29:23 IST 2016,know guy eat whole grape BS OH MY GOD
stcl4ir,Tue Mar 01 04:31:41 IST 2016,mood 
stcl4ir,Tue Mar 01 04:26:55 IST 2016, eu assisti antes de ler nem sabia que era livro e isso melhorou minha experiencia pq sou apaixonada pelo menino filme
stcl4ir,Tue Mar 01 04:24:08 IST 2016,PARA DE ME ENCHER O SACO XOXO GOSSIP GIRL  
stcl4ir,Tue Mar 01 04:22:53 IST 2016, só muda época em que se passa o resto é exatamente igual inclusive os feels
stcl4ir,Tue Mar 01 04:19:33 IST 2016, é tão fofo e leve e de coração 💕💕💕 ja viu o filme
stcl4ir,Tue Mar 01 04:16:39 IST 2016, omg adoro
stcl4ir,Tue Mar 01 03:13:29 IST 2016,RT  THE DREAMERS 
stcl4ir,Tue Mar 01 03:12:01 IST 2016,RT  contextual fuckboy n - fuckboy relation  mistakes fuckboy universalis n - eternal inherent all-…
stcl4ir,Mon Feb 29 22:51:03 IST 2016,minhas aulas de hidro finalmente dão motivo pra eu ter 28374849 maiôs ❤️❤️❤️❤️❤️❤️
stcl4ir,Mon Feb 29 08:08:56 IST 2016,RT  nominee michael b jordan
stcl4ir,Mon Feb 29 07:11:08 IST 2016,RT  The In Memoriam page gonna black people shot cops 
stcl4ir,Mon Feb 29 07:10:34 IST 2016,RT x BEST BLACK FRIEND HELP
stcl4ir,Mon Feb 29 06:39:31 IST 2016,RT  Eu nunca vou cansar de dizer 
stcl4ir,Mon Feb 29 05:58:08 IST 2016,RT  
stcl4ir,Mon Feb 29 05:05:03 IST 2016,RT  
stcl4ir,Mon Feb 29 04:58:31 IST 2016,pensei que com morte 8tracks não ia conseguir concentrar  pra estudar ainda bem que achei essa maravilha
stcl4ir,Mon Feb 29 04:57:40 IST 2016,RT  award matters Most Welcome Be My Boyfriend winner ISMichael B Jordan obviously please clai…
stcl4ir,Mon Feb 29 04:55:43 IST 2016,Year Hibernation é A playlist pra se concentrar
stcl4ir,Mon Feb 29 02:30:07 IST 2016,recadinho 
stcl4ir,Mon Feb 29 02:23:33 IST 2016,
stcl4ir,Mon Feb 29 02:22:07 IST 2016,listening 
stcl4ir,Mon Feb 29 01:40:01 IST 2016,Make happen  
stcl4ir,Mon Feb 29 01:30:03 IST 2016,Sunday brownie 
stcl4ir,Mon Feb 29 01:23:20 IST 2016,RT  💝💞💘💕💖💚💖💛💘💔❣💝 
stcl4ir,Sun Feb 28 23:56:59 IST 2016,HAPPY BIRTHDAY  👑👑👑👑👑👑👑👑👑👑👑 
stcl4ir,Sun Feb 28 23:55:28 IST 2016, QUEEN OBRIGADA POR LER E que bom que eu não única levo tudo pra vida
stcl4ir,Sun Feb 28 23:54:11 IST 2016, SIMMM
stcl4ir,Sun Feb 28 23:53:52 IST 2016,RT  todoss 
stcl4ir,Sun Feb 28 07:05:58 IST 2016,RT  spirit animal jacob tremblay 
stcl4ir,Sun Feb 28 06:29:09 IST 2016,RT  brielarson wins SpiritAward Room Fashion 
stcl4ir,Sun Feb 28 06:05:33 IST 2016,oie escrevi uma coisinha  bye bye
stcl4ir,Sun Feb 28 02:02:54 IST 2016,really feelin  
stcl4ir,Sun Feb 28 01:04:49 IST 2016,RT  
stcl4ir,Sat Feb 27 23:42:30 IST 2016,Two favorites 
stcl4ir,Sat Feb 27 21:35:01 IST 2016, 
stcl4ir,Sat Feb 27 21:34:06 IST 2016,This actually lake I wanna go same 
stcl4ir,Sat Feb 27 21:31:54 IST 2016,cant concentrate biology keep thinking I WANNA GO TO THE BEACH I WANNA GO TO THE BEACH I WANNA GO TO THE BEACH I WANNA GO TO TH
stcl4ir,Sat Feb 27 20:51:51 IST 2016,old nicki please call back
stcl4ir,Sat Feb 27 20:31:28 IST 2016,killkill   isso é serio
stcl4ir,Sat Feb 27 20:01:36 IST 2016,RT  humiliation ahead — much life
stcl4ir,Sat Feb 27 05:19:12 IST 2016,RT  oi seguimores fiz uma playlist com minhas mpbs favoritas momento se quiserem ouvir  ♫ 
stcl4ir,Fri Feb 26 07:25:41 IST 2016,So true hurts 
stcl4ir,Fri Feb 26 05:56:52 IST 2016,crazyy 
stcl4ir,Fri Feb 26 05:52:48 IST 2016,sai de casa pensando PELO MENOS ALGUMA COISA UTIL VOU FAZER HOJE fui caminhar caiu o céu
stcl4ir,Fri Feb 26 04:24:29 IST 2016,RT  NBC called Friends 
stcl4ir,Fri Feb 26 04:23:19 IST 2016,RT  Do something excited closer gets less want go
stcl4ir,Fri Feb 26 04:18:42 IST 2016,We stuck storm 
stcl4ir,Fri Feb 26 02:48:48 IST 2016,friend looked week told changed lot cant stop thinking always think I look same
stcl4ir,Fri Feb 26 02:38:07 IST 2016,Baby lola 
