username,time,tweet
Flashrg,Tue Mar 01 05:29:50 IST 2016,miller  never question someone close advisor 
Flashrg,Sat Feb 27 02:01:51 IST 2016, someone please tell HAH means  I saw shirts being worn first camp last season never figured out
Flashrg,Wed Feb 17 04:08:00 IST 2016,1  Twitter still running back Dallas Cowboys
Flashrg,Tue Feb 09 08:34:44 IST 2016,  scoopski potatoes
Flashrg,Tue Feb 09 07:08:18 IST 2016,  same  We talkin bout press conference shakin handspress conference
Flashrg,Tue Feb 09 05:06:12 IST 2016, Im interested updates Boykin What round fall draft  When become value Is boys radar
Flashrg,Mon Feb 08 09:19:12 IST 2016, Larry brown
Flashrg,Thu Feb 04 09:11:21 IST 2016,miller Jacob Marley back right
Flashrg,Wed Feb 03 04:29:57 IST 2016, BTW weird side note  My brothers name Keith Gordon
Flashrg,Wed Feb 03 04:28:58 IST 2016, It seems Dallas first city US To Ebola now first city zika  Correct Im wrong
Flashrg,Thu Jan 28 07:23:19 IST 2016, high stupid carry conversation Im ending  My guess both
Flashrg,Thu Jan 28 07:21:38 IST 2016, asking talking
Flashrg,Thu Jan 28 07:20:02 IST 2016, paying attention convo  Do believe conspiracy surrounding 9/11  Simple question
Flashrg,Thu Jan 28 07:10:19 IST 2016, 
Flashrg,Thu Jan 28 07:09:03 IST 2016, I 9/11 sensitive subject
Flashrg,Thu Jan 28 07:04:21 IST 2016,I watched happen live  I saw plane hit 2nd tower  That very sensitive subject
Flashrg,Thu Jan 28 07:02:55 IST 2016, prob fully read before commenting jack wagon
Flashrg,Thu Jan 28 07:02:07 IST 2016, commented thread being sensitive  If read I sensitive I talking 9/11 attacks
Flashrg,Thu Jan 28 06:55:29 IST 2016, comment regards 9/11 conspiracy  What hell think talking
Flashrg,Thu Jan 28 06:52:46 IST 2016, ppl place blame willing stand fight believe make difference
Flashrg,Thu Jan 28 06:51:41 IST 2016, big accusations  Prob wrong w/this country
Flashrg,Thu Jan 28 06:48:09 IST 2016, actions big accusations
Flashrg,Thu Jan 28 06:47:42 IST 2016, believe gov responsible need stand up believe
Flashrg,Thu Jan 28 06:46:38 IST 2016, ok great believe government responsible 9/11  What actively doing
Flashrg,Thu Jan 28 06:23:30 IST 2016,    ask something hows mom  I well mom deadThats bear trap
Flashrg,Thu Jan 28 06:20:47 IST 2016,    situation one wanders convo inescapable
Flashrg,Thu Jan 28 06:16:25 IST 2016,    being sensitive others seems issue  No one treats others respect
Flashrg,Thu Jan 28 06:14:57 IST 2016,    countries problem isa growing population thinks entitled
Flashrg,Thu Jan 28 06:03:50 IST 2016,    Im guessing dont know stepping bear trap refers
Flashrg,Thu Jan 28 05:59:05 IST 2016,    stepping huge bear trap buddy
Flashrg,Thu Jan 28 05:29:28 IST 2016,   cool know think
Flashrg,Thu Jan 28 05:28:41 IST 2016,   I hope people want sort theory respect others feelings
Flashrg,Thu Jan 28 05:26:52 IST 2016,   finebut until I saw truly believe Im going  Unbelievable loss life
Flashrg,Thu Jan 28 05:24:45 IST 2016,   sorry man something Im willing play  If comes out cover up
Flashrg,Thu Jan 28 04:53:31 IST 2016,   admitted planning follow through now dead  THE END
Flashrg,Thu Jan 28 04:52:49 IST 2016,   whatever conspiracy theory irrelevant  The monster responsible those attacks
Flashrg,Thu Jan 28 04:51:14 IST 2016,   I watched happen live  I saw plane hit 2nd tower  That very sensitive subject
Flashrg,Thu Jan 28 04:37:07 IST 2016,   10 min Long
Flashrg,Thu Jan 28 04:36:21 IST 2016,   I spend few hours looking stuff up reading
Flashrg,Thu Jan 28 04:35:26 IST 2016,   Im sending link cuz I want trust Im sending bad link something
Flashrg,Thu Jan 28 04:34:38 IST 2016,   watch Andy Andrews butterfly effect tube
Flashrg,Thu Jan 28 04:33:57 IST 2016,   nothing discussion live  Let know think
Flashrg,Thu Jan 28 04:32:04 IST 2016,   I hope country stupid enough spent 19 trillion something
Flashrg,Thu Jan 28 04:30:09 IST 2016,   one favor though  Serious
Flashrg,Thu Jan 28 04:29:45 IST 2016,   ok killing now  Lol  I having thought provoking discussions I go
Flashrg,Thu Jan 28 04:27:37 IST 2016,   earth round
Flashrg,Thu Jan 28 04:27:02 IST 2016,   talking entire world 7 billion people discovered technology
Flashrg,Thu Jan 28 04:25:18 IST 2016,   believing earth flat generate 
Flashrg,Thu Jan 28 04:24:19 IST 2016,   think those countries think Earth flat
Flashrg,Thu Jan 28 04:16:45 IST 2016,   step mind out country second  How hard keep info masses
