username,time,tweet
ImmELNC3,Thu Sep 01 05:29:57 IST 2011,23 I go minesI gotta shineNow throw ya hands up skyright Yaebtfu
ImmELNC3,Thu Sep 01 04:41:53 IST 2011,Who trust  Nobody self 
ImmELNC3,Thu Sep 01 04:32:34 IST 2011, Ill sure tell wussup
ImmELNC3,Thu Sep 01 04:31:45 IST 2011, “ Dope Avi bro  ” Thanx wht young bulls doinTamir homework Salat playin football w/ friend
ImmELNC3,Thu Sep 01 04:25:41 IST 2011,Dope Avi bro  
ImmELNC3,Thu Sep 01 04:23:51 IST 2011,Yo tats serious  The Avi dope  
ImmELNC3,Wed Aug 31 17:47:08 IST 2011,DaAsshole Good morning da sexy ladies dats up goin workmornin well
ImmELNC3,Wed Aug 31 17:39:33 IST 2011,If I didnt mornin luvs 
ImmELNC3,Wed Aug 31 17:36:32 IST 2011,Did I GM
ImmELNC3,Wed Aug 31 17:34:37 IST 2011,83  beautiful dayyou well 
ImmELNC3,Wed Aug 31 17:34:00 IST 2011,Mainfactor oh God I see headed str8 Twitter jaillls
ImmELNC3,Wed Aug 31 17:32:06 IST 2011,83  way tha masjid make prayerthats wassup 
ImmELNC3,Wed Aug 31 17:26:20 IST 2011,83  witchu doing up big headlolgetting boys ready school headed worku
ImmELNC3,Wed Aug 31 17:20:46 IST 2011,Thinkin using sick day Im jus tired
ImmELNC3,Wed Aug 31 17:19:27 IST 2011,RT Mainfactor LateNightsEarlyMornings
ImmELNC3,Wed Aug 31 17:19:21 IST 2011,83 Gm peopleGM 
ImmELNC3,Wed Aug 31 07:38:05 IST 2011,DEAR SPRINT make vomit  Ughhhh 
ImmELNC3,Wed Aug 31 07:35:54 IST 2011,23  whore I knw few freak jawnsctfuoh STFU
ImmELNC3,Wed Aug 31 06:27:09 IST 2011,23 prolli weekend
ImmELNC3,Wed Aug 31 06:23:10 IST 2011,23  life without meboring 
ImmELNC3,Tue Aug 30 22:50:49 IST 2011,  yal sharp toowho boss sending worker lolthanks nah thats fav
ImmELNC3,Tue Aug 30 22:46:33 IST 2011,  see face wtf lolbtfu
ImmELNC3,Tue Aug 30 22:39:07 IST 2011,  name bam ham lollmao lil plz excuse
ImmELNC3,Tue Aug 30 22:35:14 IST 2011,Ok TL full hoodrat  hoodrat plzzzzz enough already 
ImmELNC3,Tue Aug 30 22:01:30 IST 2011,RT  ThingsHoodratsLove Payless Rainbow 
ImmELNC3,Tue Aug 30 19:56:34 IST 2011, I knw shamelol thanks 
ImmELNC3,Tue Aug 30 18:34:54 IST 2011,RT nboots Condoms MUSTno glove LOVESORRY 
ImmELNC3,Tue Aug 30 18:08:09 IST 2011, thanks Dani 
ImmELNC3,Tue Aug 30 18:00:23 IST 2011,GM Twitter 
ImmELNC3,Tue Aug 30 17:44:18 IST 2011, RT  First day school  photoshoot fresh   getting tall nicethanks fav
ImmELNC3,Tue Aug 30 17:41:33 IST 2011,First day school  photoshoot fresh  
ImmELNC3,Tue Aug 30 06:35:23 IST 2011,  I know name Nakeyshashe rat LmaoFUCKIN hoodrat tryna act hollywood
ImmELNC3,Tue Aug 30 06:33:50 IST 2011,OMG I googled girl Draya BBW LA  I shocked wowwwwwwSMH
ImmELNC3,Tue Aug 30 06:24:53 IST 2011,  She aint bout shit Bout HER ass whooped boujieYESSSSS Malaysia aint even here name smh
ImmELNC3,Tue Aug 30 05:20:42 IST 2011,RT Mainfactor Ready bathe kids puttem down 
ImmELNC3,Mon Aug 29 09:03:33 IST 2011,RT  Yall hating Lil Wayne now BUT gone same niggas downloading shit tonight  buying tomorrow HA
ImmELNC3,Mon Aug 29 08:59:59 IST 2011,Ok Im done  GN twittchezzzzz
ImmELNC3,Mon Aug 29 08:55:36 IST 2011, Overheard Is Flex Alexander Verizon Commercial Im confusedthats himlol
ImmELNC3,Mon Aug 29 08:55:06 IST 2011,Love 
ImmELNC3,Mon Aug 29 08:53:51 IST 2011,Ayyyeeee Wayne
ImmELNC3,Mon Aug 29 08:44:53 IST 2011,RT  STOP hating B  J use ths Gun kill yaself
ImmELNC3,Mon Aug 29 08:38:00 IST 2011,  hes disrespectful isok cause I likewho again  see Mom shouting LORD
ImmELNC3,Mon Aug 29 08:30:08 IST 2011, perk 30 3 blues double shot henny lolyes LMAO
ImmELNC3,Mon Aug 29 08:29:46 IST 2011,You deserved award  cause born way 
ImmELNC3,Mon Aug 29 08:20:40 IST 2011,  How goin kids watching cursing ass WRONG Yesss Girl I jus SMH
ImmELNC3,Mon Aug 29 08:14:40 IST 2011,RT  That perfect song My nigga jay Gotta badd bitch
ImmELNC3,Mon Aug 29 08:13:17 IST 2011,How goin kids watching cursing ass WRONG
ImmELNC3,Mon Aug 29 08:11:45 IST 2011,VIRGIN89  chicken buttLMAO I shouldve knownlol son earlier
ImmELNC3,Mon Aug 29 08:04:55 IST 2011,28atu Gaga drunk Idc What nobody Lolyes fuck btfu
