username,time,tweet
SBBrowns,Sun Sep 01 05:29:44 IST 2013,I guess Browns wont settling field goals year NoKicker
SBBrowns,Fri Aug 30 00:54:58 IST 2013, warning There tons witnesses I see laughing
SBBrowns,Fri Aug 30 00:51:58 IST 2013, I idea trying climb over rows seats beer each hand dangerous
SBBrowns,Fri Aug 30 00:49:50 IST 2013, I fell stands last year knee sore week That good couple Gs
SBBrowns,Fri Aug 30 00:18:25 IST 2013, Google search NHL concussions read up Be informed before make stupid comments
SBBrowns,Thu Aug 29 23:36:11 IST 2013, right people blame Goddell way To make football safe concussions make fun watch
SBBrowns,Thu Aug 29 23:29:18 IST 2013,D9 first time I really think heading way We live such pussified society pathetic
SBBrowns,Thu Aug 29 23:24:54 IST 2013,D9 going worse players fault
SBBrowns,Thu Aug 29 23:12:09 IST 2013,What NHL Hockey players dont concussions
SBBrowns,Thu Aug 29 23:06:24 IST 2013,So concussions worth 800 million long  until ACL career ending injuries suing well
SBBrowns,Wed Aug 28 05:43:22 IST 2013,The Tribe feel right home Atlanta That stadium EMPTY
SBBrowns,Sun Aug 25 07:28:52 IST 2013, thats I want I expect season
SBBrowns,Sun Aug 25 06:45:10 IST 2013,LAO  Hey I think 8 9 possible hell maybe even 10 But Im expecting more competitive football
SBBrowns,Sun Aug 25 06:12:16 IST 2013, joke Im very optimistic Browns bout going 1 year turn around
SBBrowns,Sun Aug 25 06:11:29 IST 2013,Disagree well more competitive Its rebuilding process quick turn around RT   6-10 best
SBBrowns,Sun Aug 25 06:04:29 IST 2013,I still think Browns improved believed saw last 2 weeks youre being realistic
SBBrowns,Thu Aug 22 07:35:50 IST 2013,dagreek well I once drag raced buddy wasted 3am So I wont casting stones anyone
SBBrowns,Thu Aug 22 06:52:45 IST 2013,We 23 once really stupid shit
SBBrowns,Thu Aug 22 06:49:28 IST 2013,Its members Cleveland media looking make guys look bad Unless suspended speeding I dont care
SBBrowns,Thu Aug 22 05:34:32 IST 2013, hahahah Ive laughing hysterically I didnt even catch  mixed up
SBBrowns,Wed Aug 21 23:56:52 IST 2013,RT    I wish Steelers Bell Anne Frank injury Lock those bastards closet gobrowns
SBBrowns,Wed Aug 21 23:55:09 IST 2013,So sad  RT  Steelers believe LeVeon Bell Lis Franc injury
SBBrowns,Wed Aug 21 17:14:52 IST 2013,Who ESPN Cleveland go besides Roda
SBBrowns,Mon Aug 19 19:47:33 IST 2013,RT  Do duty Browns fans Hide Steeler gear northeast Ohio ProjectRearrange
SBBrowns,Mon Aug 19 03:58:24 IST 2013,RT  Raburn earns paychecks Tribe
SBBrowns,Sun Aug 18 08:36:29 IST 2013,RT  gobrowns  
SBBrowns,Sat Aug 17 00:08:21 IST 2013, seats high up
SBBrowns,Fri Aug 16 22:44:33 IST 2013,RT   Corey Dillon Browns Dont ridiculous But I see Charles White Archie Griffin stepping right…
SBBrowns,Fri Aug 16 22:10:16 IST 2013,I cant believe people talking signing Michael Turner Isnt anyone older slower Is Corey Dillon available
SBBrowns,Fri Aug 16 21:36:35 IST 2013,I think cool someone streaked game season
SBBrowns,Fri Aug 16 04:44:29 IST 2013,RT Mar21 Taking son 1st  game tonight  Here go brownies  here go 
SBBrowns,Thu Aug 15 02:46:12 IST 2013, P-Riv 2 years ago
SBBrowns,Thu Aug 15 00:43:00 IST 2013,83 players currently suing NFL over concussions Remember next time blame  helmet helmet penalty
SBBrowns,Wed Aug 14 01:05:26 IST 2013,RT  Happy announce Ive become charter member Brandon Weeden fan club  Somebody support http/…
SBBrowns,Sun Aug 11 06:58:55 IST 2013,Why Jeff Fischer care Bernie local broadcast stupid preseason game AND Bernie right anyway GoBrowns
SBBrowns,Thu Aug 08 23:34:58 IST 2013,RT  The Pittsburgh Steelers suck much sandwiches limp fries piled ARN CIDDY beer 
SBBrowns,Thu Aug 08 21:39:28 IST 2013,All Reynolds really needs slump buster I taken Put Bay weekend before DFAing GoTribe
SBBrowns,Thu Aug 08 21:27:38 IST 2013,Ive trying convince myself Reynolds going hot again carry last 2 months So much GoTribe
SBBrowns,Thu Aug 08 01:51:44 IST 2013,RT  Nice job re-signing Raburn tribe nice addition teammore HRs RBIs overpaid Swisher
SBBrowns,Mon Aug 05 20:47:39 IST 2013,RT  Big Tribe series opening tonight vs Tigers cant wait
SBBrowns,Thu Aug 01 23:41:50 IST 2013,RT ESPN As youre watching CLE manhandle White Sox today remember final 17 games 4 CWS 3 KC 4 vs Houston 2 v…
SBBrowns,Thu Aug 01 19:12:28 IST 2013,RT  Since Jacobs/Progressive Field opened 1994 Indians hit 69 walk-off home runs team baseball
SBBrowns,Tue Jul 30 20:22:07 IST 2013,Only asshole Pittsburgh RT  Pittsburgh takes lead race worst sports tattoos 
SBBrowns,Fri Jul 26 05:13:09 IST 2013,RT BRI Thats Daughter Brooklyn GoBrowns RT  T-Rich signing autographs wrap up great 1st  
SBBrowns,Thu Jul 25 21:31:38 IST 2013,I dont want sound AI practice
SBBrowns,Thu Jul 25 21:27:06 IST 2013,Im excited hell training camp start today please skip play plays practice year GoBrowns
SBBrowns,Wed Jul 24 20:53:15 IST 2013,If shocked IF true RT  Banner cell phones WILL work season stadium
SBBrowns,Mon Jul 22 01:08:21 IST 2013,Brantley anti-Reynolds GoTribe
SBBrowns,Mon Jul 22 00:35:19 IST 2013,How long stick Reynolds
