username,time,tweet
hedaholic,Tue Mar 01 05:29:43 IST 2016,  theyre snowboarding boots see hes ski resort reflection
hedaholic,Tue Mar 01 04:23:00 IST 2016, Clarke leaves polis
hedaholic,Tue Mar 01 04:22:46 IST 2016, well know theres good chance sex scene isnt episode cant bad lol petty are-
hedaholic,Tue Mar 01 04:20:28 IST 2016,day yall make correct theory t100 day Ill actually pay attention theories weve NEVER correct dont panic
hedaholic,Tue Mar 01 04:17:18 IST 2016, positive reviews pretty much everyone
hedaholic,Tue Mar 01 04:17:09 IST 2016, simple fact Clarke leaves polis theres many reasons plus theres -
hedaholic,Tue Mar 01 04:13:21 IST 2016,bc episode doesnt mean negative toward clexa
hedaholic,Tue Mar 01 04:12:29 IST 2016,idk anything I think itll quick kiss gets interrupted hug
hedaholic,Tue Mar 01 04:11:49 IST 2016, clearly back before finale THE scene definitely doesnt happen next ep theres much going
hedaholic,Tue Mar 01 04:11:25 IST 2016, idk maybe bc tend use Kim write clexa episodes I dont see means shes back 3x11 idk
hedaholic,Tue Mar 01 04:05:48 IST 2016,same even I know fake Ill cry eyes out  
hedaholic,Tue Mar 01 04:04:40 IST 2016,okay I know Lexa going back another episode before finale everyone sure 3x11
hedaholic,Tue Mar 01 04:03:15 IST 2016, I think thats Titus Lexa talk Lexa yells separating feelings line
hedaholic,Tue Mar 01 04:02:56 IST 2016, I think happen tbh
hedaholic,Tue Mar 01 04:01:24 IST 2016,I feel Bellamy isnt going snap out whatever fuck thinks hes doing until gets Lincoln killed
hedaholic,Tue Mar 01 03:44:44 IST 2016,RT  Im NOT crying I dust eye 
hedaholic,Tue Mar 01 03:42:51 IST 2016, dont kiss hug know frustrating waiting w/e I think TBH
hedaholic,Tue Mar 01 03:42:25 IST 2016, screeners love even ones ship clexa death maybe good ass episode even they-
hedaholic,Tue Mar 01 03:41:55 IST 2016, love maybe clexa gets interrupted bc Titus going crazy thing knows Ive heard that-
hedaholic,Tue Mar 01 03:40:48 IST 2016, yall right bc doesnt doesnt overlook guys even platonic
hedaholic,Tue Mar 01 03:40:24 IST 2016, well I wont defend bc I know initial thing comment Im saying treats
hedaholic,Tue Mar 01 03:36:51 IST 2016,clocks grown immensely first episode season one
hedaholic,Tue Mar 01 03:35:26 IST 2016,I feel hug Lexa wont leave without hug I think itll kiss 
hedaholic,Tue Mar 01 03:34:05 IST 2016,course  
hedaholic,Tue Mar 01 03:30:41 IST 2016,thats something Jason put make seem
hedaholic,Tue Mar 01 03:30:22 IST 2016,Im worried handshake isnt clexa Im getting hopes up even though I feel
hedaholic,Tue Mar 01 03:29:46 IST 2016,Jason liked lmao yes  
hedaholic,Tue Mar 01 03:07:36 IST 2016,RT clexa 100 fandom waiting inside trailer  
hedaholic,Tue Mar 01 03:06:39 IST 2016, I think cute
hedaholic,Tue Mar 01 03:06:34 IST 2016, yeah one idk funny I guess laughing Alycia way excited
hedaholic,Tue Mar 01 02:54:07 IST 2016, seen video
hedaholic,Tue Mar 01 02:53:40 IST 2016,RT  Clarke Lexa met 207 October 21st 2149 306 it’s February 15th 2150 know each 1…
hedaholic,Tue Mar 01 02:10:43 IST 2016, eager I suppose
hedaholic,Tue Mar 01 02:10:13 IST 2016, 
hedaholic,Tue Mar 01 02:08:15 IST 2016,I still smile idiot time Alycia way keen Alycia Eliza laugh exactly same same time
hedaholic,Tue Mar 01 02:01:38 IST 2016,clarygriffin w/e blocked figures
hedaholic,Tue Mar 01 02:00:31 IST 2016,RT  HER FUCKING HAND 
hedaholic,Tue Mar 01 01:57:11 IST 2016, want talk isnt relationship
hedaholic,Tue Mar 01 01:56:45 IST 2016, I want same recognition Im positive became romantic I dont think fair-
hedaholic,Tue Mar 01 01:56:22 IST 2016, whole thing feel need talk couple viewers created him-
hedaholic,Tue Mar 01 01:55:55 IST 2016, I agree getting up rude understand Bellarke doesnt exist whether or-
hedaholic,Tue Mar 01 01:42:06 IST 2016, af I literally going thats favorite part tf wrong
hedaholic,Mon Feb 29 14:53:56 IST 2016,still lexas hottest outfit date dont fight 
hedaholic,Mon Feb 29 10:32:16 IST 2016,RT  He He really  I love Oscars
hedaholic,Mon Feb 29 10:31:18 IST 2016,Oscar hes deserved titanic proud
hedaholic,Mon Feb 29 10:29:16 IST 2016,RT  Oscars 
hedaholic,Mon Feb 29 10:27:51 IST 2016,RT  Leonardo DiCaprio finally Oscar He won Best Actor role The Revenant” Oscars 
hedaholic,Mon Feb 29 10:27:14 IST 2016,RT  FINALLY Leo Oscars 
hedaholic,Mon Feb 29 10:27:07 IST 2016,LEO WON AN OSCAR AND NOTHING ELSE MATTERS
