username,time,tweet
4othersmaylive,Tue Mar 01 05:29:42 IST 2016,Lets make point oscars millions people watching looking uneducated bafoon incorrect information
4othersmaylive,Mon Feb 29 09:26:55 IST 2016,TheWalkingDead  Oscars
4othersmaylive,Sun Feb 28 19:49:48 IST 2016, screw fb steve
4othersmaylive,Sun Feb 28 03:42:52 IST 2016,RT  With 89 3-pointers far Murray moved past Brandon Knight 3-pointers freshman single season i…
4othersmaylive,Sun Feb 28 03:42:05 IST 2016,bbn
4othersmaylive,Sat Feb 27 00:16:28 IST 2016,Hope fuck know bout chris christie You live jersey
4othersmaylive,Fri Feb 26 06:56:29 IST 2016,hunkydunky
4othersmaylive,Thu Feb 25 01:41:27 IST 2016,AgentCarter  RenewAgentCarter
4othersmaylive,Mon Feb 22 08:21:41 IST 2016,Hunky dunky twd
4othersmaylive,Sun Feb 21 06:05:30 IST 2016,bbn
4othersmaylive,Sat Feb 20 21:40:26 IST 2016,Hate hate life
4othersmaylive,Fri Feb 19 04:51:02 IST 2016,
4othersmaylive,Fri Feb 19 03:56:57 IST 2016,Sup twitter
4othersmaylive,Mon Feb 15 08:25:33 IST 2016,One THE best eps ive seen thewalkingdead
4othersmaylive,Mon Feb 15 08:12:01 IST 2016,Just holy shittwd
4othersmaylive,Mon Feb 15 07:52:25 IST 2016, youre fuckin badass
4othersmaylive,Mon Feb 15 07:50:59 IST 2016,RT AMC Bring intensity TWD back TONIGHT 9|8c 
4othersmaylive,Mon Feb 15 07:38:12 IST 2016,Fuck yeah bitches twd
4othersmaylive,Mon Feb 15 03:57:11 IST 2016, dude hope make out Coolest motherfucker
4othersmaylive,Mon Feb 15 03:54:06 IST 2016,RT  How good Tyler Ulis season Were tell upcoming tweets  
4othersmaylive,Mon Feb 15 03:50:51 IST 2016,TWD
4othersmaylive,Mon Feb 15 03:50:23 IST 2016,RT  Tonights AMC legitimately one best fucking episodes series Holy shit Lots talk afte…
4othersmaylive,Mon Feb 15 03:48:09 IST 2016,RT  became hero didnt intend  Henstridge  iaindecaestecker https…
4othersmaylive,Sun Feb 14 23:39:34 IST 2016, saw new tools jelly
4othersmaylive,Sat Feb 13 04:39:36 IST 2016,
4othersmaylive,Fri Feb 12 22:08:11 IST 2016, congratz Josh
4othersmaylive,Fri Feb 12 16:35:58 IST 2016,  time isnt constant anymore Its variable rhink
4othersmaylive,Fri Feb 12 16:34:16 IST 2016, screw  bunch sensationalized bullshit
4othersmaylive,Fri Feb 12 05:27:43 IST 2016, Hunter yas cry baby bitches over
4othersmaylive,Tue Feb 09 05:31:05 IST 2016,teamironman teamcapsucks
4othersmaylive,Mon Feb 08 22:47:57 IST 2016,RT  RIPDanielGerson screenwriter MonstersInc BigHero6 
4othersmaylive,Mon Feb 08 22:16:02 IST 2016, ida kept eating Screw skanks
4othersmaylive,Mon Feb 08 22:01:48 IST 2016, punch em Trust stop laffing
4othersmaylive,Sun Feb 07 07:07:46 IST 2016,RT  Kentucky beats Florida 80-61 behind Jamal Murrays 35 points ties Terrence Jones Kentucky freshman …
4othersmaylive,Sun Feb 07 00:49:00 IST 2016, broncos panthers
4othersmaylive,Sat Feb 06 03:24:51 IST 2016,Meloni broncos panthers
4othersmaylive,Fri Feb 05 07:19:12 IST 2016,RT  Say IAmAWitness against bullying Download app show someone care 
4othersmaylive,Thu Feb 04 07:36:49 IST 2016,   relieved youre liar home right now see new expiditionunknown
4othersmaylive,Thu Feb 04 07:21:08 IST 2016,Life kicking shit out lately
4othersmaylive,Wed Feb 03 08:42:37 IST 2016,  team full freshmen hmmmmm
4othersmaylive,Wed Feb 03 08:41:07 IST 2016, team highschool kids How one expect last years team They
4othersmaylive,Wed Feb 03 07:13:36 IST 2016,Aspca please dont play commercials ive drinking brokenheart
4othersmaylive,Mon Feb 01 02:06:00 IST 2016, youre play rehersal fun screw rest
4othersmaylive,Mon Feb 01 02:05:39 IST 2016, fuck em
4othersmaylive,Mon Feb 01 02:03:12 IST 2016,
4othersmaylive,Sat Jan 30 01:57:24 IST 2016,
4othersmaylive,Thu Jan 28 21:19:55 IST 2016,RT  The drought Daily out  Stories via 4othersmaylive  MP
4othersmaylive,Thu Jan 28 19:24:44 IST 2016,RT  ElNiño parches Asia Pacific ravaging crops drying up water sources climatechange  
4othersmaylive,Thu Jan 28 02:45:30 IST 2016,It time sound barbaric yawp over rooftops world
4othersmaylive,Wed Jan 27 21:39:27 IST 2016, interested definition lightly hit hard hit areas respect NJ LA
