username,time,tweet
probluhm,Fri Mar 25 20:36:03 IST 2016,celebrity out here hate family already
probluhm,Fri Mar 25 20:05:42 IST 2016,holiday fucking field
probluhm,Fri Mar 25 18:42:16 IST 2016,want post selfie look fucking ugly oh god
probluhm,Fri Mar 25 18:07:22 IST 2016,225 new unfollowers 1348 new followers hello hello last week Via 
probluhm,Fri Mar 25 18:00:42 IST 2016,dad such shit driver listening dangerous woman feel mission anyway
probluhm,Fri Mar 25 17:44:03 IST 2016,icon yes
probluhm,Fri Mar 25 17:21:50 IST 2016,give chlamydia honestly wouldnt give fuck 
probluhm,Fri Mar 25 17:17:14 IST 2016,3 hour car journey pray
probluhm,Fri Mar 25 15:57:54 IST 2016,mum drives past mcdonalds theres asda pizza freezer 
probluhm,Fri Mar 25 15:49:46 IST 2016, room
probluhm,Fri Mar 25 15:48:09 IST 2016,justin one friend make really good plans cancel need need tidy toom
probluhm,Fri Mar 25 15:45:21 IST 2016,ok really packed bag sooner lol leave hour n havent started
probluhm,Fri Mar 25 15:39:04 IST 2016,going holiday today idk staying long signal ariana voice gonna b alright
probluhm,Fri Mar 25 15:35:15 IST 2016,meeting fans isnt emotionally draining without youd still street struggling buy mcdonalds breakfast 
probluhm,Fri Mar 25 15:25:08 IST 2016,cancelpurposetour ariana b bitch show up hours late never cancel mgs
probluhm,Fri Mar 25 14:55:05 IST 2016,dont blame justin blame management oh yh bc justin absolutely hates meeting fans 
probluhm,Fri Mar 25 05:22:43 IST 2016,party id shag bathroom even garden 
probluhm,Fri Mar 25 05:09:05 IST 2016,IM ON FOLLOW LIMIT UGH
probluhm,Fri Mar 25 04:43:38 IST 2016,justin actually make horny — course 
probluhm,Fri Mar 25 04:32:12 IST 2016,RT  became mutuals wow holy  
probluhm,Fri Mar 25 04:15:58 IST 2016,oh yeah skip maths lot gotten confused — dont take pyschology xxx 
probluhm,Fri Mar 25 04:13:07 IST 2016,wait dont take maths pretty sure class together though — psychology class 
probluhm,Fri Mar 25 04:10:31 IST 2016,I go school Im maths class I cant believe fam… — I dont take maths lmfaoooo try again 
probluhm,Fri Mar 25 04:09:40 IST 2016,packing suitcase v boring ive put few hours 
probluhm,Fri Mar 25 04:05:35 IST 2016,youre byesexual right — hellosexual 
probluhm,Fri Mar 25 04:02:02 IST 2016,fancy anyone sixth form — yes 
probluhm,Fri Mar 25 04:01:23 IST 2016,find out name song vid posted yesterday lik asking — nah 
probluhm,Fri Mar 25 03:59:41 IST 2016,Ive masturbated over pinned tweet before oops bye — atleast put good use 
probluhm,Fri Mar 25 03:54:56 IST 2016,ik Im sorry tbf I didnt know I know excuse Im sorry — smh 
probluhm,Fri Mar 25 03:54:48 IST 2016,Do life atm — 
probluhm,Fri Mar 25 03:52:59 IST 2016,wasnt attack stating truth — wasnt truth tho ¿ 
probluhm,Fri Mar 25 03:52:08 IST 2016,many twitter followers precisely — 20944 
probluhm,Fri Mar 25 03:49:36 IST 2016,legit 700 messages lmaooo biggest reach o… — theyre mostly automated ones follow people … 
probluhm,Fri Mar 25 03:46:07 IST 2016,god — yes 
probluhm,Fri Mar 25 03:41:29 IST 2016,  plsssss
probluhm,Fri Mar 25 03:40:57 IST 2016,Why dont answer DMs — 700 
probluhm,Fri Mar 25 03:39:43 IST 2016,follow everybody retweets/likes 👍🏻
probluhm,Fri Mar 25 03:37:09 IST 2016,Just pics u💟😩💟😩 — aw thank 💖 
probluhm,Fri Mar 25 03:36:49 IST 2016,I buy Selena mgs U hotel room slave day — wouldnt 
probluhm,Fri Mar 25 03:35:31 IST 2016,make horny ngl — lol 
probluhm,Fri Mar 25 03:34:43 IST 2016,sc packing bag — going holiday tmrw 
probluhm,Fri Mar 25 03:33:19 IST 2016,— ask 
probluhm,Fri Mar 25 03:28:41 IST 2016,gay — 
