username,time,tweet
Tashaa410,Fri Mar 25 20:36:03 IST 2016,RT  And Im working yall sleep ass niggasmy nigga work night shift You choice 😂
Tashaa410,Fri Mar 25 20:35:56 IST 2016,RT  bitch sexy fuck doe😍❤️😝 
Tashaa410,Fri Mar 25 20:07:01 IST 2016,RT skerby My best blessing came worst situation sometime
Tashaa410,Fri Mar 25 20:05:49 IST 2016,Tidal extended trial So Beyoncé better hurry up album I 28 days left before I cancel tidal before charge
Tashaa410,Fri Mar 25 20:02:23 IST 2016,RT  If Beyoncé drops album Tidal 
Tashaa410,Fri Mar 25 19:58:02 IST 2016,RT  Dont trust Id probably fuck nigga I chance
Tashaa410,Fri Mar 25 19:57:42 IST 2016,RT  Tell thought consumes Tell Im best
Tashaa410,Fri Mar 25 19:56:40 IST 2016,RT 333333333433333 luv internet cuz love runnin mouth without opening mouth
Tashaa410,Fri Mar 25 19:56:22 IST 2016,RT  yall females social media play crazy bipolar shit cute
Tashaa410,Fri Mar 25 19:56:18 IST 2016,RT  doctor hasnt told youre bipolar stop going around claiming shit cute all🙄
Tashaa410,Fri Mar 25 19:56:15 IST 2016,RT  far being crazy bitches aint crazy yall know tryyall look stupid
Tashaa410,Fri Mar 25 12:16:23 IST 2016,RT  This brought tears eyes 
Tashaa410,Fri Mar 25 12:15:35 IST 2016,RT  Im trynna ruin life boo
Tashaa410,Fri Mar 25 12:15:23 IST 2016,RT  Me waiting man come home cheating I kill  
Tashaa410,Fri Mar 25 12:15:18 IST 2016,RT  If young Metro dont trust Rih gon shoot ya  
Tashaa410,Fri Mar 25 12:11:23 IST 2016,RT Roundtable What I watch 😂😂😂🙃🙃🙃 
Tashaa410,Fri Mar 25 12:09:28 IST 2016,RT Roundtable Congrats Stephen Stafford graduated Morehouse college attended college 12 graduated 16 h…
Tashaa410,Fri Mar 25 11:57:53 IST 2016,Hold down go prisonConversate conjugal visitsKeep love I CODI’mma hold down BoB
Tashaa410,Fri Mar 25 11:56:59 IST 2016,I know watch ass behind meShould watching nigga that’s right beside
Tashaa410,Fri Mar 25 11:55:51 IST 2016,I dont need nothing bread I dont need niggas nothing head
Tashaa410,Fri Mar 25 11:53:17 IST 2016,Mood 
Tashaa410,Fri Mar 25 11:51:13 IST 2016,I hope lay down sleep choke lies told
Tashaa410,Fri Mar 25 11:50:49 IST 2016,I hope fire fire burns baby 🎧
Tashaa410,Fri Mar 25 11:48:39 IST 2016,You heart renting 🎧
Tashaa410,Fri Mar 25 11:24:54 IST 2016,RT  find lover makes want learn love differently one makes crave love better d…
Tashaa410,Fri Mar 25 11:24:49 IST 2016,RT  tell choke n slap tha shit out n pull hair doesnt bc doesnt wanna hurt ht…
Tashaa410,Fri Mar 25 11:05:31 IST 2016,RT  Higher - Rihanna Pt 1 🎈 
Tashaa410,Fri Mar 25 09:58:56 IST 2016,RT  Im fucking living omg 
Tashaa410,Fri Mar 25 09:48:21 IST 2016,RT  niggas b emotional 4 reason
Tashaa410,Fri Mar 25 09:47:57 IST 2016,RT CallMeLola Nigga take Dena coochie Facebook 😭😭😭😭 RT MisterWerts Meanwhile Facebook 
Tashaa410,Fri Mar 25 09:42:40 IST 2016,RT  Chick Fil A chill 😂 
Tashaa410,Fri Mar 25 09:11:21 IST 2016,RT  If aint daughter 😍😂 
Tashaa410,Fri Mar 25 08:58:35 IST 2016,RT  mood 😋 
Tashaa410,Fri Mar 25 08:58:29 IST 2016,RT  When give finger🖕🏼  
Tashaa410,Fri Mar 25 08:58:20 IST 2016,RT  When know lying gon entertain little see far attempts take 
Tashaa410,Fri Mar 25 08:58:10 IST 2016,RoyalLife 14 forever lonely hope point 😂😂😂🙃🙃 
Tashaa410,Fri Mar 25 08:13:00 IST 2016,RT  learn shrinkage instead believing stereotype black girls hair cant grow/they dont real hair htt…
Tashaa410,Fri Mar 25 08:05:00 IST 2016,RT  fish plates backstage BET Awards  
Tashaa410,Fri Mar 25 07:58:50 IST 2016,RT  He really busted nut face 
Tashaa410,Fri Mar 25 07:50:33 IST 2016,RT  This shark ate another shark 
Tashaa410,Fri Mar 25 07:49:47 IST 2016,RT  Deception 
Tashaa410,Fri Mar 25 02:31:12 IST 2016,Sometimes need someone persuade join party  More Virgo 
Tashaa410,Thu Mar 24 23:28:50 IST 2016,😂😂😂😂💀 little girl bad  
Tashaa410,Thu Mar 24 23:26:43 IST 2016,RT  BRUH 💀💀 
Tashaa410,Thu Mar 24 23:19:49 IST 2016,RT  When weird kids school turn each 
Tashaa410,Thu Mar 24 23:01:24 IST 2016,RT  Nothing life free especially goodies
