username,time,tweet
AngelaFragata,Fri Mar 25 20:36:03 IST 2016,RT  Effort perfect thing girl wishes feel
AngelaFragata,Fri Mar 25 20:36:00 IST 2016,RT  God back one
AngelaFragata,Fri Mar 25 20:35:55 IST 2016,RT  Teachers call COPYING Students call TEAMWORK
AngelaFragata,Fri Mar 25 20:35:51 IST 2016,RT  I miss Everyday
AngelaFragata,Fri Mar 25 20:00:48 IST 2016,RT  I wish I done better
AngelaFragata,Fri Mar 25 19:55:43 IST 2016,RT  Psychology You don’t really need someone complete You need someone accept completely
AngelaFragata,Fri Mar 25 19:55:13 IST 2016,RT  I bet I nothing Uhkay
AngelaFragata,Fri Mar 25 19:54:46 IST 2016,RT  To everyone going through struggles pain right now keep head up keep smiling God heals
AngelaFragata,Fri Mar 25 19:54:21 IST 2016,RT  Let go God
AngelaFragata,Fri Mar 25 19:54:18 IST 2016,RT  It feels really nice important someone
AngelaFragata,Fri Mar 25 19:54:11 IST 2016,Sometimes 
AngelaFragata,Fri Mar 25 19:53:44 IST 2016,When see Lol
AngelaFragata,Fri Mar 25 19:53:33 IST 2016,Asdfckghjkl 3
AngelaFragata,Fri Mar 25 18:06:28 IST 2016,RT  Sometimes crying laughing options left laughing feels best
AngelaFragata,Fri Mar 25 18:06:20 IST 2016,RT  If I’m weird I
AngelaFragata,Fri Mar 25 18:06:16 IST 2016,RT  I hate Im talking ones even listening
AngelaFragata,Fri Mar 25 18:03:32 IST 2016,Exactly 😂 
AngelaFragata,Fri Mar 25 08:49:17 IST 2016,Just little bit heart 🎼🎶
AngelaFragata,Fri Mar 25 08:45:04 IST 2016,If happy Im happy
AngelaFragata,Fri Mar 25 08:44:34 IST 2016,Or
AngelaFragata,Fri Mar 25 08:44:29 IST 2016,Im happy
AngelaFragata,Fri Mar 25 08:43:02 IST 2016,Stone cold
AngelaFragata,Fri Mar 25 02:27:36 IST 2016,Good morning peeps
AngelaFragata,Thu Mar 24 19:52:27 IST 2016,Good Night
AngelaFragata,Thu Mar 24 19:48:04 IST 2016,RT  It hurts more
AngelaFragata,Thu Mar 24 19:45:23 IST 2016,1st drop Many come
AngelaFragata,Thu Mar 24 19:45:09 IST 2016,So jealousy
AngelaFragata,Thu Mar 24 19:41:39 IST 2016,RT  I don’t want remember endingRemember beginning Remember first time knew
AngelaFragata,Thu Mar 24 19:40:33 IST 2016,Ok That hurts
AngelaFragata,Thu Mar 24 19:38:11 IST 2016,In verge crying
AngelaFragata,Thu Mar 24 19:37:30 IST 2016,Everything fine
