username,time,tweet
Dijzeltweet,Fri Mar 25 20:36:03 IST 2016, Sometimes small total harder defend big one Hope still exists otherwise I stop watching D
Dijzeltweet,Fri Mar 25 20:33:14 IST 2016, Apparently great pitch deteriorate bat  Can hope  Also somewhat angry
Dijzeltweet,Fri Mar 25 20:28:57 IST 2016,RT  The Citizen  
Dijzeltweet,Fri Mar 25 20:16:28 IST 2016,RT OscarPistorius This happens reporter doesnt facts sources right  Repercussions AmandaWatson  
Dijzeltweet,Fri Mar 25 20:13:32 IST 2016, G   Not mentioin MONEY Carte Blanche
Dijzeltweet,Fri Mar 25 20:05:18 IST 2016,  G  Exactly  Why Shrien Dewani  NOin interest justice So Oscar fair trial
Dijzeltweet,Fri Mar 25 20:01:28 IST 2016,News  You facts wrong didnt Amanda Watson  Who source  Martie Bouwer  Yes know
Dijzeltweet,Fri Mar 25 19:58:15 IST 2016,  G  Can  shld used show hatred caused live transmission trial
Dijzeltweet,Fri Mar 25 19:38:51 IST 2016, G    Mind bogglingSo obviously vindictive make story up go along
Dijzeltweet,Fri Mar 25 19:34:22 IST 2016,   Who letter being sent Judge Masipa  PLease reveal source info
Dijzeltweet,Fri Mar 25 19:26:48 IST 2016, And groceries ciggies spaza shops street corner  Yeah great idea
Dijzeltweet,Fri Mar 25 19:18:32 IST 2016, Bull-shit idea Excuse pun
Dijzeltweet,Fri Mar 25 02:16:35 IST 2016,    Nathi Mncubenot NPA more  MY point conman converse Oz
Dijzeltweet,Thu Mar 24 23:09:34 IST 2016, You pathetic little prick Steve McPherson U dont balls tweet under name  At Martie Bouwer
Dijzeltweet,Thu Mar 24 07:22:44 IST 2016, People criminal records especially watch list  Same Brussels suicide bombersLearn
Dijzeltweet,Thu Mar 24 07:18:57 IST 2016,Graces Amen xx
Dijzeltweet,Thu Mar 24 06:53:03 IST 2016, Have look I posted FB timeline  I make excuses comments   Bless
Dijzeltweet,Thu Mar 24 05:47:22 IST 2016, You vote  Bless
Dijzeltweet,Thu Mar 24 05:45:47 IST 2016, share mission thing give life meaning justice OscarPistorus
Dijzeltweet,Thu Mar 24 05:39:54 IST 2016,RT  Yes 
Dijzeltweet,Thu Mar 24 05:23:25 IST 2016,    Ive achieved much life I see justice enough Bless
Dijzeltweet,Thu Mar 24 04:53:41 IST 2016,Easter bunnies eggs My Lord Jesus Christ  Blessings
Dijzeltweet,Thu Mar 24 04:45:24 IST 2016, Not life
Dijzeltweet,Thu Mar 24 04:42:58 IST 2016,Doucet I hope I French right  xxx
Dijzeltweet,Thu Mar 24 04:42:16 IST 2016,  Egos corruption politicsatwork  GerrieNel lot answer portraying Oscar abusewoman scenario
Dijzeltweet,Thu Mar 24 04:21:25 IST 2016,   DE force 30 years Reasonable Man wth Disability shouldve precedent wanted establish precedent
Dijzeltweet,Thu Mar 24 04:15:20 IST 2016,  nathi How heve spoken Oscar phone Not easy try bribe conversant English
Dijzeltweet,Thu Mar 24 04:11:49 IST 2016,  nathi Yes communicate Oscar telephone  Who made call behalf
Dijzeltweet,Thu Mar 24 04:07:00 IST 2016,  nathi He wouldnt ask interpreter knew Afrikaans Courts Afrikaans
Dijzeltweet,Thu Mar 24 04:03:52 IST 2016,  nathi No doesnt
Dijzeltweet,Thu Mar 24 04:01:46 IST 2016, Yes rest dealt later willit willmercy Oscar first priority karmaiswatching
Dijzeltweet,Thu Mar 24 03:58:36 IST 2016, GerrieNel investigation HAWKS ongoing re SARS RogueUnit ProjectSundayEvenings BuggingNPAOffices possibly illegally
Dijzeltweet,Thu Mar 24 03:55:54 IST 2016, Neither USA Canada regardless jury trial vs bench trial  GerrieNel unprofessional conduct unbecoming
Dijzeltweet,Thu Mar 24 03:42:18 IST 2016, Yes  hes called dumb knows trial SCA murder conviction pending sentence  doesnt know Enlgish
Dijzeltweet,Thu Mar 24 03:38:37 IST 2016, HiltonBotha called testify  In USA compelled testify  Mistrial developed countries
Dijzeltweet,Thu Mar 24 03:35:47 IST 2016,Burke007  OscarPistorius denied justice  corrupt Prosecutor
Dijzeltweet,Thu Mar 24 03:28:05 IST 2016, GerrieNel exposedinpublic  justicecalling re OscarPistorius
Dijzeltweet,Thu Mar 24 03:22:50 IST 2016, I courage corruption abouds NPA SCA MONEY bias Corruption Agendas politicsatwork  works
Dijzeltweet,Thu Mar 24 03:16:52 IST 2016,RT AMEN 
Dijzeltweet,Thu Mar 24 03:07:12 IST 2016, Youd better believe
Dijzeltweet,Thu Mar 24 03:06:07 IST 2016, This call passing buck Judge Masipe correct CH verdict  The rest hogwash SCA biased
