username,time,tweet
deercubscout,Fri Mar 25 20:36:03 IST 2016,RT  cant believe zayn left world ended year ago today
deercubscout,Fri Mar 25 11:06:12 IST 2016,RT Manuel Greased Lightning 
deercubscout,Fri Mar 25 11:06:06 IST 2016,RT Manuel I leave Tommy Kail  Pink Ladies Gnight 
deercubscout,Fri Mar 25 08:16:05 IST 2016,RT  yeah SHIT HONEY
deercubscout,Fri Mar 25 07:20:56 IST 2016,RT  here remind men opinion abortion doesnt mean shit
deercubscout,Fri Mar 25 06:33:01 IST 2016,mom made joke big black cock obviously time die now
deercubscout,Fri Mar 25 02:56:41 IST 2016,RT  Have sinned today
deercubscout,Fri Mar 25 02:47:35 IST 2016,RT  Told Catholic Im I aint having nun 🔥🔥🔥 
deercubscout,Fri Mar 25 02:20:00 IST 2016,rude customers 
deercubscout,Fri Mar 25 02:18:31 IST 2016,RT  big shout out   guys truly amazing wait hear whole album keep …
deercubscout,Fri Mar 25 02:15:14 IST 2016, back again 🔥⛪️😂
deercubscout,Fri Mar 25 02:14:04 IST 2016,RT  🔥🔥🔥🔫🙏 WE ONLY DO GAWD LEVEL SHIT 🙌 Thank Cuth holy flame D put touches down Sensational htt…
deercubscout,Fri Mar 25 00:39:17 IST 2016,RT  Well done whoever stole Beckys pedals youre dick If anyone around Mesa sees anyone selling load bass p…
deercubscout,Thu Mar 24 23:45:24 IST 2016,RT cohen Im bout wild fuck out Im going Cam Boucher  
deercubscout,Thu Mar 24 23:44:27 IST 2016,RT  One reason hard vote Arizona Supreme Court gutted Voting Rights Act  Voting no…
deercubscout,Thu Mar 24 23:44:25 IST 2016,RT  On Tuesday night people waited line 5 hours vote We dont know many didnt cast ballots Th…
deercubscout,Thu Mar 24 22:40:56 IST 2016,RT  You listen want hear
deercubscout,Thu Mar 24 22:40:15 IST 2016,RT Manuel His new thing yell Hello Jersey out window 
deercubscout,Thu Mar 24 22:40:12 IST 2016,RT  Happy Birthday GreysAnatomys Samantha Sloyan 
deercubscout,Thu Mar 24 10:43:05 IST 2016,RT  Kill bill life
deercubscout,Thu Mar 24 09:31:34 IST 2016,RT Manuel Tonights audience heard Hamilton scream here go yo here go yo during Yorktown RIPPhifeDawg
deercubscout,Thu Mar 24 08:59:34 IST 2016,RT  whatever forever
deercubscout,Thu Mar 24 08:59:23 IST 2016,RT  season two greys makes feel time way
deercubscout,Thu Mar 24 04:35:18 IST 2016, hair goals forever 🙏🏾
deercubscout,Thu Mar 24 03:36:09 IST 2016,RT Manuel Todays audience hear Hamilton scream Can I kick Mulligan respond Yes ya during YorktownRIPPhife…
deercubscout,Thu Mar 24 01:33:45 IST 2016,room mess car mess purse mess mess
deercubscout,Thu Mar 24 00:38:58 IST 2016,RT  Milk Teeth sounds perfection live
deercubscout,Thu Mar 24 00:27:40 IST 2016,RT  Modern Baseball playing Lollapalooza year  Lolla25 Lollapalooza2016   https/…
deercubscout,Wed Mar 23 23:52:16 IST 2016,RT  Welcome Arizona state everythings made up votes dont matter 
deercubscout,Wed Mar 23 23:48:44 IST 2016,RT  Be now
deercubscout,Wed Mar 23 13:11:12 IST 2016,RT  Consider 2012 primary 300000 voters 200 polling places 2016 primary estimated 800000 voters 60 polli…
deercubscout,Wed Mar 23 13:10:52 IST 2016,RT  UPDATE Bernies campaign TV saying AZ numbers look wrong There probably lawsuit coming ArizonaVoterFrau…
deercubscout,Wed Mar 23 13:10:01 IST 2016,RT  Please read share post happened Arizona VoterSuppression ArizonaPrimary Unacceptable 
deercubscout,Wed Mar 23 13:08:17 IST 2016,RT 12News ALERT The Democratic party Arizona investigating voters told eligible 
deercubscout,Wed Mar 23 12:33:01 IST 2016,RT  Instead flicked onlookers tossed apple orange peels small branches asked pack Camel Crush cigarett…
deercubscout,Wed Mar 23 12:32:09 IST 2016,RT  Spent day hiking around Grand Canyon West Coast shows start week See show 
deercubscout,Wed Mar 23 12:22:26 IST 2016,RT  post concert feels rntonight truly amazing
deercubscout,Wed Mar 23 11:50:02 IST 2016,RT  LOVE WILL TEAR US APART
deercubscout,Wed Mar 23 10:46:20 IST 2016,RT  Yall females taking L white boy 
deercubscout,Wed Mar 23 10:46:06 IST 2016,easily favorite video 2015 
deercubscout,Wed Mar 23 10:33:23 IST 2016,thank  tonight amazing gift love
deercubscout,Wed Mar 23 10:32:50 IST 2016,really best night life
deercubscout,Wed Mar 23 10:32:09 IST 2016,RT  Hey friends I lost blackberry 😢 So trying reach text one three iPhones 💋
deercubscout,Wed Mar 23 10:31:01 IST 2016,RT  LOL incredibly dope 😂😂😂 I want high five whoever 
deercubscout,Wed Mar 23 10:29:06 IST 2016, alot
