username,time,tweet
QuiseYola,Fri Mar 25 20:36:25 IST 2016,RT  Kansas football sends luck towards beloved basketball team via Football
QuiseYola,Fri Mar 25 20:36:25 IST 2016,RT FB 🎧We need really big rings🎧The hardware inCamelliaBowlChampionsFTC 💎🏆 
QuiseYola,Fri Mar 25 20:36:05 IST 2016,RT  Libras love warmest passion done trying over become ice cold
QuiseYola,Fri Mar 25 20:36:03 IST 2016,RT  Everything happens reason Libra sometimes reason youre stupid make dumb decisions
QuiseYola,Fri Mar 25 20:35:14 IST 2016,RT  Me Can stop McDonalds Mom You mcdonalds mon--Me 
QuiseYola,Thu Mar 24 10:01:37 IST 2016,RT  Dont give Libra nonsense We look dormant volcano once erupt terrible
QuiseYola,Thu Mar 24 10:01:27 IST 2016,RT  Tomorrow MarchMadness 
QuiseYola,Thu Mar 24 10:01:19 IST 2016,RT  Libras reject arrogance harsh criticism rudeness cruelty humans/animals  loud obnoxiousness
QuiseYola,Thu Mar 24 10:01:17 IST 2016,RT  Libra tend think best everyone experience lot hurt result
QuiseYola,Thu Mar 24 09:59:26 IST 2016,RT brandon motivation different oneway 🔋 
QuiseYola,Thu Mar 24 02:06:51 IST 2016,RT  My beautiful promposal baby ❣ I LOVE YOU  😘😩 came see  school 😩 
QuiseYola,Thu Mar 24 02:03:34 IST 2016,RT  Cant wait 🔶🔷 
QuiseYola,Thu Mar 24 01:55:29 IST 2016,RT 05 🏈💤📝✏️🏈💤  REPEAT
QuiseYola,Thu Mar 24 01:40:45 IST 2016,RT  PROM MAY 6 🔥😆👅
QuiseYola,Thu Mar 24 01:35:17 IST 2016,RT  The time SUCCESS comes before word WORK dictionary
QuiseYola,Thu Mar 24 01:34:14 IST 2016,RT DLagway15 The girl dreams gone I love heart Love baby RIP 😘🙏🏾👼🏽 
QuiseYola,Thu Mar 24 01:33:41 IST 2016,RT  My heart cant take more Ls
QuiseYola,Thu Mar 24 01:33:35 IST 2016,RT  I pray I never lose anybody thats life streets
QuiseYola,Thu Mar 24 01:30:31 IST 2016,RT  Neumann-Goretti dominant captured third straight PIAA title  
QuiseYola,Thu Mar 24 01:30:19 IST 2016,RT  Cool see former Neumann-Goretti guard Fresh Kimble logging important minutes frosh SJU tourney play https…
QuiseYola,Thu Mar 24 01:29:02 IST 2016,RT  Southeastern Pa Boys BB 3-Point Leaders     QGreen1 
QuiseYola,Wed Mar 23 07:51:17 IST 2016,RT  When bring home good report card  
QuiseYola,Wed Mar 23 07:51:03 IST 2016,RT  2015  Co-Defensive Players Year popiino   
QuiseYola,Wed Mar 23 07:50:35 IST 2016,RT  Brandon Harper taking advantage opportunities provided    …
QuiseYola,Wed Mar 23 07:46:00 IST 2016,RT  Libras caring persons meet However kind want mess You end…
QuiseYola,Wed Mar 23 07:45:26 IST 2016,RT  S/o everybody thats against
QuiseYola,Wed Mar 23 07:45:25 IST 2016,RT  Libras chill  easygoing people ordered bossed around isnt way operate
QuiseYola,Wed Mar 23 07:45:21 IST 2016,RT  Libra wont truth know hurt someone more heal
QuiseYola,Tue Mar 22 19:54:52 IST 2016,RT zamir4 I miss football season 😩💯
QuiseYola,Mon Mar 21 21:25:37 IST 2016,RT  Coach youMe In stands chilling Coach We need warm up 4 
QuiseYola,Mon Mar 21 20:40:30 IST 2016,RT FB Kyle Friend benched 41 reps 225 morningDont ask Just watch TempleProDay
QuiseYola,Mon Mar 21 20:40:18 IST 2016,RT Russo15 Mannnn I cant wait play college ball🏈
QuiseYola,Mon Mar 21 06:02:08 IST 2016,If aint held down  know I dont mess
QuiseYola,Mon Mar 21 05:45:02 IST 2016,RT  A good coach make players see – Ara Parseghian
QuiseYola,Mon Mar 21 05:45:02 IST 2016,RT  Philly niggas become rappers sudden talm bout moms crack addict 😭
QuiseYola,Mon Mar 21 05:44:09 IST 2016,RT  Swear I dont care nothing football
QuiseYola,Mon Mar 21 05:43:58 IST 2016,Ignoring special someone teaching live without
QuiseYola,Mon Mar 21 05:37:57 IST 2016,RT  school tomorrow 🙄
QuiseYola,Mon Mar 21 05:37:10 IST 2016,Purple Reign
QuiseYola,Mon Mar 21 05:36:39 IST 2016,RT   thanks bro  appreciate
QuiseYola,Mon Mar 21 05:35:41 IST 2016,Only riders side Antonio TAE
QuiseYola,Mon Mar 21 05:32:55 IST 2016, keep ya head up bro put everything out field
QuiseYola,Mon Mar 21 05:32:14 IST 2016,RT  Felt good b back field brothers DVU RTM
QuiseYola,Mon Mar 21 05:32:02 IST 2016,RT  This Truly Is My Favorite Picture Of You It Means So Much To Me But Just To Hear Your Voice… 
QuiseYola,Mon Mar 21 05:31:59 IST 2016,RT  Life really fair FKCANCER RIPPOP
