username,time,tweet
bikolor,Fri Mar 25 20:36:23 IST 2016,RT  Picture Day Autumn Sandwich  
bikolor,Fri Mar 25 20:36:03 IST 2016,RT  I dont really plan days Just caffeine weirdness friend Caffeine weirdness NHoffman
bikolor,Fri Mar 25 20:35:36 IST 2016,RT  Sad hear Johan Cruyff died Football lost man more make beautiful game beautiful any…
bikolor,Fri Mar 25 20:33:54 IST 2016,RT  25 Creative Examples Ambigram Logo Designs  
bikolor,Tue Mar 22 22:23:28 IST 2016,RT  Website Showcase Of Modern Design - 39 Examples  
bikolor,Tue Mar 22 22:23:18 IST 2016,RT  When Innovative Design Works Against You  via 
bikolor,Tue Mar 22 22:21:59 IST 2016,RT  ✎ Meet Yrsa  Rasa two new free fonts    
bikolor,Tue Mar 22 22:21:48 IST 2016,RT  The 6 Biggest Design Mistakes Brands Making Today 
bikolor,Tue Mar 22 22:20:11 IST 2016,RT  WordPress For Android Now Supports Fingerprint Scanner   
bikolor,Tue Mar 22 22:19:46 IST 2016,RT  The Perfect Office - YOUMO Death Star Speaker Dell Skylake Office Ideas  
bikolor,Tue Mar 22 22:19:27 IST 2016,RT  How To Create Detailed Gauge Icon Photoshop 
bikolor,Tue Mar 22 22:18:20 IST 2016,RT  Stay charming word friends vocabulary LM Alcott
bikolor,Tue Mar 22 22:18:01 IST 2016,RT  20 Most Creative Bathroom Sign Designs  via 
bikolor,Mon Mar 21 21:11:56 IST 2016,With best wishes HappyBirthdayTwitter Best luck
bikolor,Sun Mar 20 14:59:01 IST 2016,RT  Sorry 
bikolor,Sun Mar 20 14:58:28 IST 2016,RT  The 21 Most Ridiculous Pieces Football Merch Ever Made  
bikolor,Sun Mar 20 14:57:10 IST 2016,RT  An 85-year-old farmer given makeover grandson transformed fashion icon  
bikolor,Sun Mar 20 14:56:22 IST 2016,RT  20 Super Clean Fonts Perfect Minimal Style Design   
bikolor,Sun Mar 20 14:54:21 IST 2016,RT  The Worlds 15 Most Amazing Stadiums  
bikolor,Sun Mar 20 14:52:32 IST 2016,RT  A beautiful twilight enchanting mountain village Hallstatt - pearl Austria 
bikolor,Sun Mar 20 14:51:20 IST 2016,RT  15 Things Happy People Do Differently  
bikolor,Sat Mar 19 13:17:23 IST 2016,RT  Google Will Soon Introduce Material Design Chrome   
bikolor,Sat Mar 19 13:16:40 IST 2016,RT  25 Web Designs Modular Content Block Layouts 
bikolor,Sat Mar 19 13:16:31 IST 2016,RT  Macro photos  capture hidden world natures smallest architects  
bikolor,Sat Mar 19 13:14:52 IST 2016,RT  Code Bloated WP Themes How Avoid Them  
bikolor,Sat Mar 19 13:13:59 IST 2016,RT  Distorted Vector Effect - Easily distort vectorial text logo anything  
bikolor,Fri Mar 18 20:54:51 IST 2016,RT  40 Remarkable Art Deco Designs  Resources  
bikolor,Fri Mar 18 00:18:55 IST 2016,Top 10 Fragrances / Colognes Winter 2016 Designer  via 
bikolor,Thu Mar 17 20:42:42 IST 2016,RT  Celebrity Portraits Made With Waste Instruments Mister C  
bikolor,Wed Mar 16 21:20:36 IST 2016,Scent How To Be Immortal  via 
bikolor,Sun Mar 13 14:24:09 IST 2016,Tanita Tikaram Glass Love Train - Official Audio Stream  via 
bikolor,Sat Mar 12 13:38:17 IST 2016,RT  12 Free Geometric Textures  Patterns Sets For Your Design  
bikolor,Sat Mar 12 13:37:27 IST 2016,RT  Dutch Venice  
bikolor,Sat Mar 12 13:37:08 IST 2016,RT info RT  Leonid Afremov - New York City 
bikolor,Sat Mar 12 13:37:01 IST 2016,RT  20 Powerful Dark Websites Design Inspiration 
bikolor,Sat Mar 12 13:36:57 IST 2016,RT  Drupal Now 15 Years Old   
bikolor,Sat Mar 12 03:19:41 IST 2016,RT  33 Epic Sites With Breathtaking Free Stock Photos 
bikolor,Sat Mar 12 03:17:19 IST 2016,RT  Im starting exciting print purchase promotion Visit  details 
bikolor,Sat Mar 12 03:16:28 IST 2016,RT  30 Fresh new Photoshop tutorials 2016 
bikolor,Fri Mar 11 21:04:48 IST 2016,RT  Bring back good memories EURO2016 
bikolor,Fri Mar 11 21:04:12 IST 2016,RT  LED light painting during 24-minute exposure 
bikolor,Tue Mar 08 23:38:14 IST 2016,Duke Dumont - Ocean Drive  via 
bikolor,Sun Mar 06 13:57:11 IST 2016,RT  During Cold War CIA agents used method communication based shoelaces tied 
