username,time,tweet
cartersdad15,Fri Mar 25 17:08:58 IST 2016,Im surprised Dook Vitale take Brandon Ingram over Ben Simmons draft 
cartersdad15,Fri Mar 25 10:07:55 IST 2016,RT jeff DID DUKE WIN 
cartersdad15,Fri Mar 25 10:01:01 IST 2016,The dook hate TL right now magnificent
cartersdad15,Fri Mar 25 09:44:49 IST 2016,RT  When Duke loses
cartersdad15,Fri Mar 25 09:42:56 IST 2016, Tarheel Nation thanks 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏
cartersdad15,Thu Mar 24 03:42:08 IST 2016,RT  Phife w/ North Carolina gear Low End Theory cover notes came out 1991 Was huge fan 
cartersdad15,Wed Mar 23 19:41:30 IST 2016,RT Skits Coach year
cartersdad15,Wed Mar 23 16:41:22 IST 2016,Grew up listening A Tribe Called Quest Sad day old hip hop heads RIP Phife Dawg
cartersdad15,Tue Mar 22 08:32:33 IST 2016,Everybody go follow This guy hes awesome 😂😂😂😂😂 
cartersdad15,Mon Mar 21 18:30:26 IST 2016,I favorite everything today watch heart jizz over place LoveTwitter
cartersdad15,Mon Mar 21 03:50:12 IST 2016,Congrats 
cartersdad15,Sun Mar 20 23:18:14 IST 2016,Grand Slam
cartersdad15,Sun Mar 20 23:09:52 IST 2016,Guy7 Thanks shoutout👍
cartersdad15,Sun Mar 20 22:43:03 IST 2016, 2 weeks tomorrow👍⚾️
cartersdad15,Sun Mar 20 22:25:54 IST 2016,This I dont lot friends 
cartersdad15,Sun Mar 20 22:02:00 IST 2016,Steak sandwich 7-11 Nah Im good
cartersdad15,Sun Mar 20 21:44:17 IST 2016, yes
cartersdad15,Sun Mar 20 21:38:32 IST 2016,RT  Any Pirates fans out need sell Opening Day tickets vs St Louis Asking 200 pair via PP Sec 133 Ro…
cartersdad15,Sun Mar 20 20:12:13 IST 2016,RT Logo Watching Kentucky lose 
cartersdad15,Sun Mar 20 19:19:46 IST 2016,Bring more basketball MarchMadness
cartersdad15,Sun Mar 20 10:14:52 IST 2016,The nation surprised Danny Green blocked Seth Curry 3 pointer I promise tarheel fans surprised
cartersdad15,Sun Mar 20 10:03:06 IST 2016,   thats exactly want s point guard
cartersdad15,Sun Mar 20 10:02:16 IST 2016,   Hicks unstoppable team
cartersdad15,Sun Mar 20 09:58:55 IST 2016,Waffle House sounds good right now
cartersdad15,Sun Mar 20 09:56:54 IST 2016,RT jeff Joel Berry MVP HeelsLockIn
cartersdad15,Sun Mar 20 09:55:42 IST 2016,   absolutely Thats I think hes best player team makes everyone better
cartersdad15,Sun Mar 20 09:50:23 IST 2016,  Im telling yall Joel Berry best thing happen team
cartersdad15,Sun Mar 20 09:48:34 IST 2016, reminds guards attack basket cota Lawson
cartersdad15,Sun Mar 20 09:37:42 IST 2016,RT  GDTBATH
cartersdad15,Sun Mar 20 09:35:52 IST 2016, totally agree Carolina teams start point guard best right now
cartersdad15,Sun Mar 20 09:30:54 IST 2016,I know Joel Berry sophomore absolutely best player team
cartersdad15,Sun Mar 20 07:58:05 IST 2016,Providence playing very good interior defense MarchMadness
cartersdad15,Sun Mar 20 07:50:45 IST 2016,RT  BRICE JOHNSON REJECTION 
cartersdad15,Sun Mar 20 07:09:57 IST 2016, over sure Im already 10 deep 🍻🍻🍻🍻🍻
cartersdad15,Sun Mar 20 07:06:51 IST 2016, thats funny I never actually women I friends I drink bath water lol
cartersdad15,Sun Mar 20 07:04:47 IST 2016, depends win lose lol
cartersdad15,Sun Mar 20 07:04:03 IST 2016,seve Blue13  never lol
cartersdad15,Sun Mar 20 06:20:16 IST 2016,Blue13  aint one 🍻🍻🍻🍻😂😂😂
cartersdad15,Sun Mar 20 06:19:35 IST 2016,RT  This though 😢 
cartersdad15,Sun Mar 20 06:14:33 IST 2016,RT  Lmfaooooo via   
cartersdad15,Sun Mar 20 04:29:51 IST 2016,COOKIE
cartersdad15,Sun Mar 20 04:23:43 IST 2016,Indiana players dropping flies
cartersdad15,Sun Mar 20 04:21:19 IST 2016, gave idea dinner There Mexican restaurant right around corner
cartersdad15,Sun Mar 20 03:40:21 IST 2016, Wheres margarita go tacos😂
cartersdad15,Sun Mar 20 02:52:14 IST 2016,I love dudes yell And 1 theyre way up layup proceed miss layup 😂
cartersdad15,Sun Mar 20 01:07:24 IST 2016,I see coach K doing halftime interview Dook winning
cartersdad15,Sun Mar 20 00:43:55 IST 2016,I used David Robinson
cartersdad15,Sat Mar 19 07:14:23 IST 2016,They dont call madness nothing MarchMadness
cartersdad15,Sat Mar 19 07:09:48 IST 2016,WVU😂😂😂😂😂😂😂😂😂
