username,time,tweet
Stuggots,Fri Mar 25 17:09:13 IST 2016, Well I sure impostors Islam religion peace 
Stuggots,Fri Mar 25 09:26:01 IST 2016, This cant  god fearing christian fellow
Stuggots,Fri Mar 25 07:47:37 IST 2016,REPORT  return Jeb
Stuggots,Fri Mar 25 01:23:49 IST 2016,RT  George You stuff sorries sack mister
Stuggots,Thu Mar 24 09:51:33 IST 2016,RT  Ted Cruz literally lifted line The American President 
Stuggots,Thu Mar 24 09:50:23 IST 2016, Nice job stealing line movie douchechills
Stuggots,Thu Mar 24 09:48:33 IST 2016,  oofdouche chills
Stuggots,Thu Mar 24 06:38:50 IST 2016,RT  DennisDMZ At [] believes crap OReillyFactor 
Stuggots,Thu Mar 24 06:10:14 IST 2016, Nero fiddled Rome burned strikingparity
Stuggots,Thu Mar 24 06:05:25 IST 2016,RT  FrankLuntz Trump [Independents] need know few more details issues spendingtaxesforeign policy ORe…
Stuggots,Thu Mar 24 06:05:04 IST 2016,RT  FrankLuntz  Shes inauthentic manufactured candidate over last 20 yrs 
Stuggots,Thu Mar 24 06:04:24 IST 2016, american 
Stuggots,Thu Mar 24 06:03:15 IST 2016,RT  realDonaldTrump supporting leftwing liberal Democratic politicians 40 years
Stuggots,Thu Mar 24 06:02:34 IST 2016, american 
Stuggots,Thu Mar 24 01:28:08 IST 2016,
Stuggots,Thu Mar 24 00:11:36 IST 2016,   Figures mormon thinks wife job position
Stuggots,Wed Mar 23 09:41:22 IST 2016,RT   Ted looks Ed Grimley 
Stuggots,Wed Mar 23 09:33:33 IST 2016,RT    The attackers shouted Allahu Akbar know Allahu Akbar Arabic nothing w…
Stuggots,Wed Mar 23 09:31:21 IST 2016, oh chists sake call liar
Stuggots,Wed Mar 23 07:15:33 IST 2016,   Fear mongering mediathats original
Stuggots,Wed Mar 23 01:15:35 IST 2016,RT  Islam 
Stuggots,Wed Mar 23 00:54:32 IST 2016,   I read UTI
Stuggots,Wed Mar 23 00:35:21 IST 2016,   
Stuggots,Wed Mar 23 00:32:38 IST 2016,   Podcast discussions held 140 character rule well creativepodcasting
Stuggots,Wed Mar 23 00:31:34 IST 2016,  illuminati
Stuggots,Wed Mar 23 00:30:32 IST 2016,   Present position 140 characters less There rules 140 characters This wh
Stuggots,Wed Mar 23 00:27:48 IST 2016,   isnt great include Donald convo He invited 1st podcast
Stuggots,Wed Mar 23 00:26:54 IST 2016,   All I know thats sent Babu Jerry screwed up
Stuggots,Wed Mar 23 00:17:52 IST 2016,   logic justify slavery dicktard
Stuggots,Wed Mar 23 00:15:26 IST 2016,   Why sexist Dont forget actressessee I 
Stuggots,Wed Mar 23 00:10:11 IST 2016,   There solution harm innocent Thats  tough collateraldamage
Stuggots,Wed Mar 23 00:07:09 IST 2016,   well goif I wasnt lazy I known
Stuggots,Wed Mar 23 00:05:43 IST 2016,   I lazy research more time passiveactivist
Stuggots,Wed Mar 23 00:04:58 IST 2016,   agreemajority Arabic But othersoff top head Mumbai attack
Stuggots,Tue Mar 22 21:27:06 IST 2016, make good 1st podcast conversation
Stuggots,Tue Mar 22 21:26:23 IST 2016,  Twitter wonderful conversation 
Stuggots,Tue Mar 22 21:23:02 IST 2016,   Me
Stuggots,Tue Mar 22 21:22:42 IST 2016,  So handle
Stuggots,Tue Mar 22 21:15:37 IST 2016,  
Stuggots,Tue Mar 22 21:09:18 IST 2016,  Reminds 
Stuggots,Tue Mar 22 20:59:04 IST 2016,RT  Great timing Detroit News  Our Editorial Keep door open refugees   34 Die Brussels Att…
Stuggots,Tue Mar 22 20:57:22 IST 2016,RT  My statement recent attacks Brussels 
Stuggots,Tue Mar 22 20:56:03 IST 2016,RT  stopislam 
Stuggots,Tue Mar 22 20:55:18 IST 2016,RT  BREAKING NEWS Hillary attacks Brussels Paris continue until Donald Trump stops offending Islam  http…
Stuggots,Tue Mar 22 20:54:19 IST 2016,   sharp
Stuggots,Tue Mar 22 19:31:53 IST 2016, looks old 
Stuggots,Tue Mar 22 19:27:50 IST 2016,   You hate safety I suppose dont tsa
Stuggots,Tue Mar 22 19:24:59 IST 2016,  Chalky under utilized I think good spin
Stuggots,Tue Mar 22 19:23:59 IST 2016,   make safer
Stuggots,Tue Mar 22 17:44:43 IST 2016,RT  Islam Religion Peace 
