username,time,tweet
phdypr,Tue Mar 22 23:48:31 IST 2016, shes vote  tweet
phdypr,Tue Mar 22 23:48:01 IST 2016,RT  We take Internet - Hillary Clinton now CNN ISIS
phdypr,Tue Mar 22 23:47:08 IST 2016,RT  Since 2007 FBI more tripled rate collects phone records It gathered 321 million 2014 https/…
phdypr,Tue Mar 22 23:46:44 IST 2016,RT  The FBI knew going lose both court law court public opinion SaveSecurity 
phdypr,Tue Mar 22 05:26:06 IST 2016,RT  VIDEO Errant Lionel Messi shot breaks fans wrist leaves woozy  
phdypr,Tue Mar 22 02:33:15 IST 2016,RT  truth government entrepreneur 
phdypr,Tue Mar 22 00:28:18 IST 2016,RT  Hillary Clintons Libya Tick Tock details led destruction   imwithher 
phdypr,Mon Mar 21 23:30:00 IST 2016,👏👏👏👏👏👏 
phdypr,Mon Mar 21 23:29:03 IST 2016,RT  French police report Paris attacks shows evidence encryption So  invents evidence itself 
phdypr,Mon Mar 21 23:28:24 IST 2016,RT  2016 When public forced rely corporation defend rights This warning sign AppleEvent  
phdypr,Mon Mar 21 23:27:37 IST 2016,RT  Report Paris terrorists used burner phones encryption evade detection   
phdypr,Mon Mar 21 21:58:50 IST 2016,RT intercept Saudi Arabia paid 500000 retainer lobbying firm includes former current Washington Post writers https…
phdypr,Mon Mar 21 19:45:17 IST 2016,RT  Real talk If FBI worried car hacking fighting strong encyrption 
phdypr,Mon Mar 21 19:44:59 IST 2016,RT  The NYT story Paris attackers makes much more sense replace encryption magic https/…
phdypr,Mon Mar 21 19:31:10 IST 2016,RT cook Happy 10th Birthday  everyone   🎉🎈Thanks giving ultimate megaphone
phdypr,Mon Mar 21 19:27:30 IST 2016,Hands down favorite social media platform I LoveTwitter
phdypr,Mon Mar 21 19:20:45 IST 2016,RT  Legal thought experiment Apple engineers quit build FBI backdoor court try force Apple hire …
phdypr,Mon Mar 21 19:20:33 IST 2016,No wonder theyre trying keep secret I didnt even think 
phdypr,Sun Mar 20 20:18:01 IST 2016,RT  Reminder reporters terrorists known cell phones unsafe August 1998  
phdypr,Sun Mar 20 09:24:09 IST 2016,RT  
phdypr,Sun Mar 20 08:34:38 IST 2016,realooj  
phdypr,Sun Mar 20 08:29:41 IST 2016,lynGirl  
phdypr,Sun Mar 20 05:29:21 IST 2016,RT  If thinking confined left right youve already lost American politics binary Think outside your…
phdypr,Sun Mar 20 05:29:03 IST 2016,RT  I hope one day truth wont considered weird stuff
phdypr,Sat Mar 19 20:20:38 IST 2016, hes worst But I Hillary even worse We totally fucked
phdypr,Sat Mar 19 20:18:57 IST 2016,RT  theres much beauty struggle theres many con artists robbing self opportunity feel pa…
phdypr,Sat Mar 19 20:18:50 IST 2016,RT  You know help prevent whole lot remote car hacking -- drum roll -- strong encryption 
phdypr,Sat Mar 19 20:17:43 IST 2016,RT America Cereal giant General Mills start using GMO labeling nationwide 
