username,time,tweet
ZombieGerbil,Fri Mar 25 17:37:35 IST 2016,The Inquisition Because much fun first timeGood times Good times 
ZombieGerbil,Fri Mar 25 17:33:16 IST 2016,Its amusing People think themselves as self-styled Torquemadas stage cyber versions Inquisition
ZombieGerbil,Fri Mar 25 12:11:41 IST 2016,Microsoft Created Twitter Bot Learn From Users It Quickly Became Racist Jerk 
ZombieGerbil,Fri Mar 25 06:12:39 IST 2016,Axl Rose reportedly set replace Brian Johnson AC/DC frontman rest bands tour  via 
ZombieGerbil,Fri Mar 25 06:08:51 IST 2016,Researchers Find Fish That Walks Way Land Vertebrates Do 
ZombieGerbil,Fri Mar 25 06:05:10 IST 2016,People spend more time checking social media higher risk depression 
ZombieGerbil,Thu Mar 24 05:48:27 IST 2016,RT  Last thing Katt Williams remembers someone shouting  back ThatWasMe WSHH 
ZombieGerbil,Wed Mar 23 17:27:13 IST 2016,Episode 30 Deep Twisted Roots Lore nowplaying
ZombieGerbil,Wed Mar 23 05:47:03 IST 2016, Thanks        
ZombieGerbil,Wed Mar 23 05:46:37 IST 2016,RT  Not perfect Im working solo Free  loving  MS model w/ PUs htt…
ZombieGerbil,Tue Mar 22 19:21:59 IST 2016,RT  BBC reporter films himself eating leg  legal Bonus His name Greg Foot  
ZombieGerbil,Tue Mar 22 11:19:26 IST 2016,Aw middle finger emoji didnt show up
ZombieGerbil,Tue Mar 22 08:44:32 IST 2016,RT  Have ya shared wolfmothermovie Trailer  
ZombieGerbil,Tue Mar 22 07:10:20 IST 2016,RT  Comics fans variety interests politics music Thats branching out come write https…
ZombieGerbil,Tue Mar 22 07:09:29 IST 2016,RT  What darkness lies heart man Find out Indiefilm development PleaseRT Horror  
ZombieGerbil,Tue Mar 22 06:36:50 IST 2016,RT kitsch Supermans Super Antics Callen 
ZombieGerbil,Tue Mar 22 05:47:10 IST 2016,RT  Godzilla 
ZombieGerbil,Tue Mar 22 05:46:39 IST 2016,RT  TeamCap TeamIronMan 
ZombieGerbil,Tue Mar 22 05:46:34 IST 2016,RT  Right OneDirection 
ZombieGerbil,Tue Mar 22 05:06:44 IST 2016, 
ZombieGerbil,Mon Mar 21 17:41:57 IST 2016,Tuff — American Hair Band mondaymotivation \m/
ZombieGerbil,Mon Mar 21 15:14:30 IST 2016,Daredevil good Way better first season
ZombieGerbil,Mon Mar 21 14:49:23 IST 2016,RT  New website Check out here 
ZombieGerbil,Mon Mar 21 11:42:40 IST 2016,RT  Punisher needs TV show
ZombieGerbil,Sun Mar 20 17:21:41 IST 2016,Its fixed now Depressing aint
ZombieGerbil,Sun Mar 20 17:20:12 IST 2016,My account hacked
ZombieGerbil,Sat Mar 19 17:00:27 IST 2016,The Walking Dead Creator’s New Show Is Bloody Brutal Ride 
ZombieGerbil,Sat Mar 19 16:58:58 IST 2016,Iran build statue captured US sailors  
ZombieGerbil,Sat Mar 19 09:05:12 IST 2016,RT  Bang Daredevil Season 2 now streaming Netflix 
ZombieGerbil,Sat Mar 19 08:44:32 IST 2016,RT  Hear  FF WomenKickAss cinema beyond  THE LAST …
ZombieGerbil,Sat Mar 19 05:46:52 IST 2016,RT  I quit 
ZombieGerbil,Sat Mar 19 05:37:00 IST 2016,RT KimJongun I tested two more missiles todayWe nothing left sanctionWhat going take next Barren dirtPlease …
ZombieGerbil,Sat Mar 19 05:36:13 IST 2016,RT  After St Patrick’s Day now quietly Irish rest year  
ZombieGerbil,Fri Mar 18 17:25:50 IST 2016,Shhh
ZombieGerbil,Fri Mar 18 11:48:50 IST 2016,RT  Dude wheres kidney SpringBreakIn4Words  
ZombieGerbil,Fri Mar 18 10:43:40 IST 2016,  usually dropping shot Irish cream whiskey glass stout
ZombieGerbil,Fri Mar 18 10:42:00 IST 2016, thanks         
ZombieGerbil,Fri Mar 18 07:41:52 IST 2016,RT  I Bernie Sanders wife looks Triple H
ZombieGerbil,Fri Mar 18 07:40:19 IST 2016,This guy hilarious  
ZombieGerbil,Fri Mar 18 07:35:03 IST 2016, 
ZombieGerbil,Fri Mar 18 06:41:56 IST 2016,RT  OK everyone beat punch -- here Dead7 trailer Enjoy
ZombieGerbil,Fri Mar 18 06:12:10 IST 2016,RT  I glad UFO crashed Roswell steal technology I phone video …
ZombieGerbil,Thu Mar 17 18:33:40 IST 2016,Im muted here Its actually quite liberating weird way Zen
ZombieGerbil,Thu Mar 17 18:21:00 IST 2016,Im getting ready go Mass Its killer cardio workout You know dodging lightning stuff
ZombieGerbil,Thu Mar 17 15:37:59 IST 2016,RT  Lá Féile Naomh Pádraig sona cách tá súil againn go bainfidh sibh sult lá agus bhféile StPatricksFest
ZombieGerbil,Thu Mar 17 14:37:16 IST 2016,RT  A very happy St Patricks day all☘ 
ZombieGerbil,Thu Mar 17 14:24:15 IST 2016,RT  From London Las Vegas NYC Norway world lights up green StPatricksDay  https/…
ZombieGerbil,Thu Mar 17 14:24:12 IST 2016,RT ie Global Greening Must-see snaps landmarks going green StPatricksDay 
ZombieGerbil,Thu Mar 17 12:23:53 IST 2016,  
