username,time,tweet
JusstxJennifer,Thu Mar 24 06:17:57 IST 2016,Happy Bday slut  hope amazing day amazing I mean horrible youre fake person I know💖I hate 
JusstxJennifer,Wed Mar 23 23:48:56 IST 2016,RT  People theyre through ups downs downs actually come up leave
JusstxJennifer,Wed Mar 23 23:46:58 IST 2016,RT yasmin Im going stunt everyone wrong never believed I make Just watch
JusstxJennifer,Wed Mar 23 23:46:14 IST 2016,RT  feel need ask someone actually still want life always feels don…
JusstxJennifer,Wed Mar 23 23:31:28 IST 2016,RT  once youve hurt scared attached again youre always thinking everyone love always e…
JusstxJennifer,Wed Mar 23 21:02:01 IST 2016,RT hannah I wanna cuddled up watching good movie rn
JusstxJennifer,Wed Mar 23 09:39:56 IST 2016,RT marco33 people really dont understand sarcasm lmaoo
JusstxJennifer,Wed Mar 23 09:30:39 IST 2016, ask prom white Amiga  😂😂 jk
JusstxJennifer,Wed Mar 23 09:12:21 IST 2016,Prom proposals coming slowly reaching 😂 oh well Shits still cute though 😭
JusstxJennifer,Wed Mar 23 09:01:44 IST 2016,👌🏼 
JusstxJennifer,Wed Mar 23 08:59:52 IST 2016,Romero23 smh 
JusstxJennifer,Wed Mar 23 08:45:49 IST 2016,RT  photos Trump protest 😭 
JusstxJennifer,Wed Mar 23 04:55:53 IST 2016,prayingforbrussels  
JusstxJennifer,Tue Mar 22 10:21:56 IST 2016, dude Fr  😂
JusstxJennifer,Tue Mar 22 10:14:38 IST 2016,RT IAmSalgado Since came woman name woman game woman I wonder take women a…
JusstxJennifer,Tue Mar 22 03:21:46 IST 2016,Are fucking serious
JusstxJennifer,Tue Mar 22 03:04:28 IST 2016,I hate people stare help 
JusstxJennifer,Mon Mar 21 19:05:53 IST 2016,Yaaa feeling school today well everyday Im todays little extra 😴
JusstxJennifer,Mon Mar 21 10:08:54 IST 2016,Is still guys thatactually want relationship personality  Sex 
JusstxJennifer,Mon Mar 21 08:35:09 IST 2016,Im such bitch Im hungry 😂
JusstxJennifer,Mon Mar 21 08:25:35 IST 2016,RT  I feel pretty weight really ruins confidence  Im trying lose weight much fucking work 🙄🙄🙄🙄
JusstxJennifer,Mon Mar 21 04:48:21 IST 2016,Irritates guys stare creepy way 
JusstxJennifer,Mon Mar 21 03:46:17 IST 2016,So many little kids 😌😂
JusstxJennifer,Sun Mar 20 23:58:44 IST 2016,RT  This Kenny tiger down syndrome  This proves dont perfect beautiful❤️ 
JusstxJennifer,Sun Mar 20 22:31:21 IST 2016,RT  The saddest thing youre longer surprised someone breaks heart
JusstxJennifer,Sun Mar 20 22:27:31 IST 2016,RT  Damn I really want churro  horchata rn
JusstxJennifer,Sun Mar 20 12:38:55 IST 2016,Going sleep knowing Im getting cheated best feeling 😇
JusstxJennifer,Sun Mar 20 11:53:31 IST 2016,RT  When people try hardest offended tweet wasnt even meant 
JusstxJennifer,Sun Mar 20 06:37:59 IST 2016,RT  talk whole lot twitter 
JusstxJennifer,Sun Mar 20 00:35:23 IST 2016,RT  The wades true definition marrying bestfriend 
JusstxJennifer,Sat Mar 19 06:17:24 IST 2016,Smh   
JusstxJennifer,Sat Mar 19 06:02:34 IST 2016,Eveytime I go mall I look baked potato Oh well 
JusstxJennifer,Fri Mar 18 22:59:11 IST 2016,RT  Shoutout ladies Dont fuckboys make feel anything less beautiful
