username,time,tweet
jessmilbournjr,Tue Mar 22 21:38:33 IST 2016, always 
jessmilbournjr,Tue Mar 22 21:38:28 IST 2016, I think youre ignoring red hat Have seen hat 
jessmilbournjr,Tue Mar 22 20:57:31 IST 2016,For those bashing Maybe read How argue against You cant  
jessmilbournjr,Tue Mar 22 08:58:13 IST 2016,RT  Im learning lot super delegates campaign finance loopholes This election depressing Schoolho…
jessmilbournjr,Tue Mar 22 02:26:52 IST 2016,RT  I hate people resorting name calling proof lost argument first bitch na…
jessmilbournjr,Tue Mar 22 02:14:16 IST 2016,A quick search Twitter reveals people LOVE Michael Jackson  DESPISE Bill Cosby Is new era If Cosby singer forgive
jessmilbournjr,Tue Mar 22 02:01:44 IST 2016,At 1X day I see I really love Michael Jackson tweet Is better Bill Cosby Why much love curious
jessmilbournjr,Tue Mar 22 01:51:08 IST 2016,This guy I wish shot system broken Keep fighting good fight sir  
jessmilbournjr,Mon Mar 21 23:54:51 IST 2016,I call springtime still life w Xbox aka good way brighten up mominlaws day 
jessmilbournjr,Mon Mar 21 22:44:24 IST 2016, I give  try Great story great people  Im sure great food
jessmilbournjr,Mon Mar 21 21:13:15 IST 2016,The best Bill Cosby joke seeing old sitcoms reference great dad
jessmilbournjr,Mon Mar 21 20:48:38 IST 2016,  sure satisfy sweet tooth fix
jessmilbournjr,Mon Mar 21 20:19:05 IST 2016,And Christianity makes sense You listening   
jessmilbournjr,Mon Mar 21 19:43:33 IST 2016,Love 
jessmilbournjr,Mon Mar 21 10:44:17 IST 2016,RT  DO WHAT YOU WANNA DO EVERY DAY
jessmilbournjr,Mon Mar 21 05:31:44 IST 2016,RT  The Mar-a-Lago Club best meatloaf America Tasty 
jessmilbournjr,Sun Mar 20 22:36:58 IST 2016,My prayers trump candidacy look theyre being answered Umm I ask one more thing
jessmilbournjr,Sun Mar 20 22:25:19 IST 2016,A Blamed B I need learn curse punch  
jessmilbournjr,Sun Mar 20 21:32:08 IST 2016,RT  If name IPA doesnt include murder weapon form mass death gtfo
jessmilbournjr,Sun Mar 20 04:57:18 IST 2016,Whos happy Springtime boy Bingo frontstreetalumni hippomouth 
jessmilbournjr,Sun Mar 20 01:07:09 IST 2016,Thanks insight Interesting This need rid constitution trump2016  
jessmilbournjr,Sat Mar 19 23:50:06 IST 2016,RT  Misamore Monolith Album Release ShowLets Make Metal Great Againrump 
jessmilbournjr,Sat Mar 19 23:45:11 IST 2016, people allowed throw trash porch
jessmilbournjr,Sat Mar 19 23:44:34 IST 2016,I think yellow pages ban more save world plastic bag ban 
jessmilbournjr,Sat Mar 19 21:12:17 IST 2016,sext  
jessmilbournjr,Sat Mar 19 21:11:29 IST 2016,Wow Hard hitting report Also fuck cry baby bitches      It really stresses out
jessmilbournjr,Sat Mar 19 20:50:25 IST 2016,The worst part coming back week long getaway detailed update sims minecraft daughter
jessmilbournjr,Sat Mar 19 20:45:44 IST 2016,journey dontstopbelievin  
jessmilbournjr,Sat Mar 19 07:44:06 IST 2016,RT 1followernodad I went church lot kid donuts I frequently worry ISIS cake
jessmilbournjr,Sat Mar 19 04:38:37 IST 2016, Ive many versions roscoes upscale attempts Better eat waffle breakfast save chicken lunch
