username,time,tweet
KMD_AnneNeville,Fri Mar 25 16:53:59 IST 2016,drops muffins OopsBetter find husbandMakes fucking sense 😒 fucking 
KMD_AnneNeville,Fri Mar 25 16:38:05 IST 2016, 😆
KMD_AnneNeville,Fri Mar 25 16:37:02 IST 2016,Probs shouldnt spoken 
KMD_AnneNeville,Fri Mar 25 16:35:53 IST 2016, 
KMD_AnneNeville,Fri Mar 25 16:33:34 IST 2016,😏 ah 😆 
KMD_AnneNeville,Fri Mar 25 16:31:10 IST 2016,When grandmother keeps coming 
KMD_AnneNeville,Fri Mar 25 16:30:14 IST 2016,😏😌 
KMD_AnneNeville,Fri Mar 25 16:29:53 IST 2016,Are deaf What part dont understand 
KMD_AnneNeville,Fri Mar 25 16:28:36 IST 2016,When sister use French prince But know shed snatch title offerMe 
KMD_AnneNeville,Fri Mar 25 16:05:05 IST 2016,RT  Walks Falconry  Living History   weekend Visit  deatils RT 
KMD_AnneNeville,Fri Mar 25 15:59:46 IST 2016,
KMD_AnneNeville,Fri Mar 25 15:57:43 IST 2016,Im super precious 😌 
KMD_AnneNeville,Fri Mar 25 15:55:23 IST 2016,curls up next 
KMD_AnneNeville,Fri Mar 25 15:44:54 IST 2016, runs away nibble muffin
KMD_AnneNeville,Fri Mar 25 15:42:48 IST 2016,😌 Im tough muffin now But secretly I want encased huggles looked muffins 
KMD_AnneNeville,Fri Mar 25 15:41:44 IST 2016,RT  Sanctus Deus Sanctus Fortis Sanctus Immortális miserére nobis
KMD_AnneNeville,Fri Mar 25 15:41:05 IST 2016,RT  When received drink Jesus “It finished” With bowed head gave up spirit…
KMD_AnneNeville,Fri Mar 25 15:39:29 IST 2016,RT  once made perfect became source eternal salvation obey himHebrews 58
KMD_AnneNeville,Fri Mar 25 15:36:58 IST 2016,RT  See servant act wisely[b]    raised lifted up highly exaltedIsaiah 5213
KMD_AnneNeville,Fri Mar 25 15:36:37 IST 2016,Tf sayin 😐 
KMD_AnneNeville,Fri Mar 25 15:36:05 IST 2016,Dont worry Annie fatherll think something Father /always/ plan 😎
KMD_AnneNeville,Fri Mar 25 15:35:32 IST 2016,Rode head army wild naked menSounds tbh 
KMD_AnneNeville,Fri Mar 25 15:34:56 IST 2016,Oh ice boy He cut two mens head sevenmarries himFaaaaaak
KMD_AnneNeville,Fri Mar 25 15:34:43 IST 2016,I ❤ Izzy Im precious 😩 honestly though Im one adorable people 😌 
KMD_AnneNeville,Fri Mar 25 15:25:16 IST 2016,RT  REPEAT IT SO THE PEOPLE IN THE BACK CAN HEAR IT 
KMD_AnneNeville,Fri Mar 25 15:23:50 IST 2016,It flowed throughout souls It wouldnt stop 😎 
KMD_AnneNeville,Fri Mar 25 15:23:09 IST 2016,😐😒😑 
KMD_AnneNeville,Fri Mar 25 15:21:15 IST 2016,😊😌 😏💅 
KMD_AnneNeville,Fri Mar 25 15:20:34 IST 2016,Screw Percys 😒
KMD_AnneNeville,Fri Mar 25 15:19:36 IST 2016,drags boom box out onto TL blasts out Christina Aguilera 😎
KMD_AnneNeville,Fri Mar 25 15:18:45 IST 2016,RT  Because I love peeps 
KMD_AnneNeville,Fri Mar 25 15:18:36 IST 2016,Yas 😏💅 
KMD_AnneNeville,Fri Mar 25 15:17:47 IST 2016,places hand shoulder Embrace 
KMD_AnneNeville,Fri Mar 25 15:16:18 IST 2016, happened being serious grandmother 
KMD_AnneNeville,Fri Mar 25 15:15:33 IST 2016,Youre kinda guy girl finds blue moon You soul class style youre badass 
KMD_AnneNeville,Fri Mar 25 15:13:53 IST 2016,RT  Aw yisss😎 
KMD_AnneNeville,Fri Mar 25 15:13:46 IST 2016,Both past present tense That time I see everything starts making sense yow thing honey 
KMD_AnneNeville,Fri Mar 25 15:11:42 IST 2016,shifty eyes something moved deep inside I dont know boy 
KMD_AnneNeville,Fri Mar 25 15:06:05 IST 2016, Why cant I
KMD_AnneNeville,Fri Mar 25 15:05:31 IST 2016, What hell talking man
KMD_AnneNeville,Fri Mar 25 15:04:34 IST 2016, smiles back
KMD_AnneNeville,Fri Mar 25 15:04:09 IST 2016, rolls away
KMD_AnneNeville,Fri Mar 25 15:02:02 IST 2016,WHAT THE HELL 
KMD_AnneNeville,Fri Mar 25 15:01:50 IST 2016, Yes I pinky swear
KMD_AnneNeville,Fri Mar 25 15:00:15 IST 2016, I wont Ill part-time serious My SLs lit
KMD_AnneNeville,Fri Mar 25 14:58:06 IST 2016, Thats life
KMD_AnneNeville,Fri Mar 25 14:57:53 IST 2016,IM DYING 😂 
KMD_AnneNeville,Fri Mar 25 14:56:32 IST 2016, AWWWH ❤
KMD_AnneNeville,Fri Mar 25 14:56:15 IST 2016,TWQ It /was/ boyMe Bitch I pulled /her/ outta sisters vagina Shes God damn female
KMD_AnneNeville,Fri Mar 25 14:53:19 IST 2016, 
